Column_1,Column_2,Column_3,Column_4,Column_5
1.78395,0.33853,0.15381,10.63734,0.10629
1.78189,0.33821,0.15479,10.68495,0.10629
1.76749,0.33918,0.1792,10.85055,0.10735
1.77572,0.34081,0.22314,10.85883,0.10629
1.79012,0.34146,0.21484,10.97061,0.10629
1.78601,0.34308,0.1521,11.03478,0.10629
1.78189,0.34276,0.16162,11.08445,0.10629
1.77572,0.34405,0.15039,11.21486,0.10523
1.75309,0.34405,0.15723,11.26661,0.10523
1.75514,0.3434,0.12817,11.20244,0.10523
1.76132,0.34373,0.14893,11.04306,0.10629
1.77572,0.34308,0.15845,10.9023,0.10735
1.78395,0.34113,5.1792,11.29145,0.10735
1.81276,0.34081,43.67773,24.17077,0.10735
2241.76955,2785.08772,2590.85938,3474.11509,899.42833
2543.20988,2850.06498,2617.22656,3901.56282,1153.50413
2591.56379,2859.81157,2605.50781,3908.8077,1174.67711
2568.93004,2867.93372,2577.1875,3898.45788,1204.31929
2581.27572,2891.48798,2564.49219,3896.38791,1200.08469
2610.0823,2901.23457,2562.53906,3885.0031,1208.55389
2619.34156,2915.04224,2574.25781,3873.6183,1208.55389
2619.34156,2917.47888,2574.25781,3878.79321,1225.49227
2624.4856,2932.91098,2563.51563,3879.82819,1229.72687
2629.62963,2951.59194,2547.89063,3883.96812,1225.49227
2634.77366,2962.96296,2555.70313,3895.35293,1221.25768
2644.03292,2965.39961,2558.63281,3893.28296,1217.02308
2645.06173,2971.89734,2574.25781,3881.89816,1221.25768
2641.97531,2971.89734,2588.90625,3877.75823,1229.72687
2644.03292,2966.21183,2594.76563,3874.65328,1225.49227
2641.97531,2970.2729,2602.57813,3872.58332,1221.25768
2645.06173,2972.70955,2605.50781,3865.33844,1221.25768
2645.06173,2976.77063,2611.36719,3867.4084,1221.25768
2645.06173,2980.01949,2614.29688,3869.47837,1217.02308
2648.14815,2980.83171,2614.29688,3874.65328,1217.02308
2641.97531,2988.14165,2610.39063,3885.0031,1217.02308
2634.77366,2717.67381,38.94141,3726.6508,1217.02308
2.34156,0.35965,0.16504,2.89981,0.05971
1.31276,0.38402,0.1333,4.67791,0.08088
1.40741,0.38824,0.13257,4.94287,0.08617
1.28395,0.39539,0.10571,6.56365,0.08935
1.46502,0.39246,0.06104,7.27986,0.09041
1.7037,0.37979,0.08423,6.66922,0.09358
1.84156,0.37784,0.0752,8.3314,0.09676
1.76543,0.37427,0.146,8.53012,0.101
1.81276,0.37557,0.14233,7.83461,0.10205
1.89712,0.37264,0.12231,6.68578,0.10523
1.92593,0.37622,0.08789,6.73339,0.10311
1.98971,0.37817,0.07642,7.19706,0.101
1.98971,0.37979,0.04248,7.85945,0.10311
1.97942,0.38304,0.04346,8.40592,0.10523
