Column_1,Column_2,Column_3,Column_4,Column_5
0.66049,0.42138,7.54248,2.10495,0.07347
0.65473,0.42008,7.81592,2.04285,0.07347
0.64321,0.41845,8.01123,2.23949,0.07347
0.64547,0.41813,7.96973,1.77582,0.07347
0.63395,0.41618,7.88428,1.62679,0.07347
0.63457,0.41585,7.84766,1.62058,0.07241
0.63128,0.41228,7.76465,1.76547,0.07241
0.63333,0.40936,7.70117,1.82343,0.07241
0.63189,0.40741,7.77197,1.83792,0.07241
0.56173,0.40481,7.76953,1.85862,0.07135
0.48395,0.40221,7.74268,1.84827,0.07135
0.47202,0.40123,7.6377,1.8462,0.07029
0.45844,0.39994,8.12354,2.85841,0.06924
0.44547,0.39961,26.02637,23.57048,0.06924
2765.4321,3357.69981,3086.95313,2800.34154,1073.04679
2730.45267,3351.20208,3778.35938,2866.58042,1085.75058
2702.6749,3362.5731,3751.01563,2899.69986,1094.21978
2723.25103,3352.82651,3728.55469,2917.29456,1094.21978
2768.51852,3348.76543,3719.76563,2935.92424,1102.68897
2769.54733,3356.88759,3718.78906,2931.78431,1106.92357
2777.77778,3355.26316,3737.34375,2940.06417,1119.62736
2777.77778,3360.94867,3739.29688,2940.06417,1119.62736
2774.69136,3368.25861,3740.27344,2954.55392,1123.86195
2774.69136,3371.50747,3741.25,2951.44898,1132.33115
2798.35391,3375.56855,3750.03906,2963.86876,1136.56574
2795.26749,3382.06628,3747.10938,2971.11364,1136.56574
2786.00823,3389.37622,3743.20313,2979.3935,1136.56574
2787.03704,3392.62508,3743.20313,2979.3935,1136.56574
2783.95062,3396.68616,3746.13281,2980.42848,1136.56574
2774.69136,3401.55945,3751.01563,2989.74332,1140.80034
2765.4321,3404.80832,3752.96875,2990.77831,1140.80034
2765.4321,3404.80832,3751.99219,2993.88325,1145.03494
2766.46091,3407.24496,3756.875,2999.05817,1145.03494
2784.97942,3404.80832,3757.85156,3004.23308,1145.03494
2784.97942,3411.30604,3759.80469,3001.12813,1145.03494
3.7284,0.82196,3761.75781,2709.26309,0.00995
0.83169,0.50032,27.75977,7.17015,0.04023
0.30206,0.52697,4.1709,1.31629,0.05971
0.21893,0.53964,6.81494,2.18361,0.06924
0.29897,0.54418,6.02393,2.92258,0.07241
0.44506,0.54483,6.15576,2.44649,0.07347
0.58848,0.54516,6.61963,2.57483,0.07453
0.70576,0.54548,6.64404,2.85841,0.07347
0.83189,0.54678,7.27637,2.95156,0.0777
0.83642,0.54061,7.59375,3.01573,0.07665
0.80412,0.53476,6.56104,2.04906,0.07982
0.85885,0.53184,6.27783,1.91244,0.08088
0.78086,0.52762,6.52197,1.94763,0.08406
0.85082,0.52177,6.86621,2.05734,0.07982
0.89053,0.51787,7.06885,2.06769,0.07347
