Column_1,Column_2,Column_3,Column_4,Column_5
0.81687,0.41423,7.51074,2.83564,0.08406
0.79074,0.41163,7.43018,2.73422,0.08406
0.75021,0.40968,7.48633,2.7632,0.08406
0.72593,0.40838,7.49854,2.5976,0.083
0.68971,0.40611,7.55957,2.49824,0.083
0.6928,0.40318,7.56201,2.61002,0.083
0.6784,0.40253,7.50342,2.58104,0.083
0.66996,0.40253,7.44238,2.10702,0.083
0.66029,0.40156,7.40332,1.96833,0.083
0.57346,0.40026,7.46924,2.00973,0.08194
0.52531,0.40188,7.56445,1.9911,0.08194
0.51173,0.40091,7.61084,1.93107,0.08194
0.50741,0.39864,7.56934,2.04699,0.08088
0.49136,0.39669,7.61328,6.55951,0.08088
0.47881,0.39636,9.51758,35.57628,0.08088
2615.22634,2634.01559,3604.53125,2769.29207,1043.40462
2780.8642,3292.72255,3690.46875,2694.77334,1056.10841
2781.893,3277.29045,3687.53906,2702.01822,1068.8122
2799.38272,3264.295,3669.96094,2720.6479,1077.28139
2789.09465,3265.91943,3650.42969,2749.62741,1085.75058
2804.52675,3274.04159,3643.59375,2777.57193,1106.92357
2844.65021,3278.91488,3631.875,2796.20161,1119.62736
2866.25514,3287.84925,3632.85156,2817.93625,1123.86195
2883.74486,3298.40806,3644.57031,2834.49596,1128.09655
2886.83128,3304.90578,3651.40625,2843.81081,1132.33115
2899.17695,3311.40351,3661.17188,2854.16063,1132.33115
2902.26337,3311.40351,3665.07813,2864.51045,1136.56574
2906.3786,3317.08902,3674.84375,2862.44049,1136.56574
2913.58025,3317.90123,3672.89063,2858.30056,1136.56574
2923.86831,3324.39896,3675.82031,2855.19561,1136.56574
2925.92593,3337.39441,3682.65625,2860.37052,1132.33115
2913.58025,3342.26771,3693.39844,2870.72035,1132.33115
2914.60905,3341.45549,3698.28125,2875.89526,1136.56574
2904.32099,3345.51657,3702.1875,2883.14014,1136.56574
2902.26337,3347.141,3707.07031,2883.14014,1136.56574
2902.26337,3348.76543,3713.90625,2885.2101,1132.33115
1.6214,0.66114,13.63623,2.52929,0.03599
0.34671,0.5039,5.43799,1.75098,0.05664
0.293,0.52956,6.59033,1.9497,0.06712
0.35021,0.53184,5.87256,2.38232,0.06712
0.43539,0.53964,6.82715,2.61416,0.06924
0.60823,0.54288,7.1958,3.56427,0.07135
0.7963,0.54451,7.00049,3.82923,0.07665
0.89609,0.53964,7.4082,3.73194,0.07665
0.79486,0.53574,7.28613,3.5622,0.07876
0.67078,0.52924,6.76855,2.84806,0.0777
0.58909,0.52177,6.32666,2.71352,0.08512
0.59835,0.51689,6.89307,2.81288,0.08194
0.64609,0.51429,6.66602,2.98468,0.08723
0.73313,0.50617,6.84424,3.27034,0.09253
