Column_1,Column_2,Column_3,Column_4,Column_5
0.07548,0.15952,0.10973,0.1306,0.11824
0.07419,0.15889,0.10765,0.12859,0.11824
0.07342,0.15763,0.10676,0.12715,0.11794
0.07393,0.15668,0.10498,0.12801,0.11676
0.07367,0.15574,0.1038,0.12801,0.11647
0.07239,0.15574,0.10231,0.12744,0.11618
0.07187,0.15511,0.10172,0.12658,0.11588
0.07135,0.15511,0.10142,0.12629,0.11559
0.06904,0.15542,0.10053,0.12486,0.115
0.06775,0.157,0.09964,0.12457,0.11559
0.06878,0.15574,0.09905,0.124,0.11529
0.06775,0.15637,0.09786,0.12342,0.11441
0.06749,0.15416,0.09698,0.12285,0.11265
0.06749,0.15322,0.09668,0.12285,0.11206
0.06672,0.15448,0.09579,0.12256,0.26765
4544.04946,2732.03026,2322.53855,3226.17681,3325.76471
4529.62391,2694.07314,2498.57651,3134.32836,3269.64706
4449.25296,2675.53594,2475.32622,3097.58898,3224.11765
4430.70582,2667.59142,2455.39739,3083.81171,3201.88235
4424.52344,2662.29508,2420.52195,3083.81171,3181.76471
4426.58423,2665.82598,2413.04864,3081.5155,3159.52941
4428.64503,2658.76419,2412.21827,3076.92308,3138.35294
4430.70582,2666.7087,2413.879,3080.36739,3128.82353
4441.00979,2672.88777,2409.72716,3083.81171,3115.05882
4453.37455,2679.94956,2411.3879,3082.66361,3107.64706
4461.61772,2688.7768,2418.03084,3082.66361,3103.41176
4465.73931,2683.48045,2425.50415,3091.84845,3082.23529
4471.92169,2680.83228,2441.28114,3094.14466,3073.76471
4488.40804,2678.18411,2449.58482,3101.0333,3065.29412
4496.65121,2674.65322,2453.73665,3103.32951,3067.41176
4504.89438,2674.65322,2452.90629,3102.1814,3065.29412
4517.25914,2669.35687,2457.05813,3102.1814,3060
4515.19835,2666.7087,2457.05813,3101.0333,3053.64706
4521.38073,2669.35687,2459.54923,3101.0333,3050.47059
4525.50232,2672.00504,2452.07592,3097.58898,3054.70588
4531.6847,2678.18411,2452.07592,3102.1814,3054.70588
0.08964,0.17339,0.39146,0.1372,0.08882
0.12931,0.14124,0.09935,0.16561,0.12324
0.13447,0.17686,0.1468,0.17423,0.14559
0.14013,0.20649,0.16548,0.19374,0.16118
0.14323,0.23518,0.17082,0.20436,0.17
0.14735,0.24905,0.18743,0.20695,0.17971
0.1476,0.25725,0.17883,0.1969,0.195
0.14323,0.25694,0.18565,0.19231,0.19647
0.13601,0.25914,0.18624,0.18858,0.18882
0.1373,0.25567,0.18298,0.18226,0.18235
0.13215,0.25032,0.18327,0.17882,0.17412
0.12957,0.24968,0.18416,0.17882,0.17206
0.12983,0.25095,0.18832,0.17767,0.16912
0.12983,0.25,0.19247,0.17681,0.16647
