Column_1,Column_2,Column_3,Column_4,Column_5
0.0644,0.16803,0.11477,0.08065,0.10559
0.06131,0.16488,0.11388,0.07922,0.10294
0.05925,0.1633,0.1121,0.07836,0.1
0.0577,0.16047,0.11121,0.07692,0.09824
0.0559,0.15826,0.11062,0.07606,0.09618
0.05513,0.15448,0.10824,0.07549,0.095
0.05435,0.15038,0.10706,0.07549,0.09382
0.05461,0.14849,0.10558,0.07405,0.09176
0.0541,0.14754,0.10439,0.07319,0.09118
0.05358,0.14691,0.1032,0.07262,0.09118
0.05358,0.14628,0.10172,0.07176,0.09118
0.05358,0.14596,0.10113,0.07176,0.09088
0.05461,0.14565,0.10083,0.07176,0.09059
0.05435,0.14533,0.10083,0.07118,0.09
0.07779,0.1447,0.10053,0.22618,0.08912
4391.55075,2790.29004,2354.09253,3297.35936,3075.88235
4595.56929,2742.62295,2449.58482,3230.76923,2978.47059
4504.89438,2719.67213,2400.59312,3208.95522,2923.41176
4430.70582,2721.43758,2397.27165,3198.62227,2882.11765
4441.00979,2728.49937,2388.1376,3208.95522,2866.23529
4455.43534,2723.20303,2387.30724,3216.99196,2855.64706
4438.949,2723.20303,2383.1554,3222.73249,2827.05882
4428.64503,2709.07945,2394.78055,3222.73249,2808
4432.76662,2715.25851,2394.78055,3221.58439,2803.76471
4432.76662,2717.90668,2401.42349,3216.99196,2798.47059
4434.82741,2725.8512,2408.06643,3223.8806,2800.58824
4441.00979,2725.8512,2407.23606,3230.76923,2812.23529
4447.19217,2728.49937,2409.72716,3237.65786,2803.76471
4455.43534,2731.14754,2409.72716,3243.39839,2805.88235
4459.55693,2731.14754,2414.70937,3246.84271,2819.64706
4461.61772,2738.20933,2420.52195,3246.84271,2823.88235
4469.8609,2740.8575,2431.31673,3247.99082,2826
4465.73931,2743.50567,2429.65599,3246.84271,2827.05882
4469.8609,2745.27112,2430.48636,3247.99082,2821.76471
4484.28645,2752.33291,2428.82562,3246.84271,2816.47059
4494.59042,2751.45019,2432.14709,3251.43513,2811.17647
0.07651,0.14533,0.39561,0.12486,0.08441
0.13112,0.15542,0.09816,0.15011,0.10941
0.13318,0.19231,0.1551,0.17049,0.12735
0.14529,0.2169,0.16993,0.1903,0.13735
0.14889,0.24905,0.17912,0.20465,0.14265
0.14992,0.26608,0.19454,0.20178,0.15382
0.14786,0.27585,0.19454,0.1992,0.16147
0.14297,0.27963,0.19899,0.19059,0.15794
0.13575,0.27869,0.19632,0.18628,0.15941
0.12725,0.27175,0.19069,0.18341,0.155
0.1203,0.27018,0.18891,0.18312,0.15118
0.11618,0.26765,0.19336,0.18398,0.14765
0.11437,0.2623,0.19543,0.18083,0.14382
0.11206,0.25977,0.19662,0.17767,0.14088
