Column_1,Column_2,Column_3,Column_4,Column_5
0.08063,0.2046,0.16014,0.11223,0.08853
0.08114,0.20145,0.15777,0.11051,0.08765
0.08114,0.19893,0.15718,0.11022,0.08706
0.08089,0.1983,0.15629,0.10964,0.08529
0.08114,0.19735,0.1551,0.10878,0.08441
0.08063,0.19672,0.1548,0.11051,0.08382
0.08114,0.19578,0.15391,0.11194,0.08353
0.08192,0.19515,0.1551,0.11051,0.08382
0.08269,0.19515,0.15391,0.10878,0.08176
0.08423,0.19294,0.15332,0.10763,0.08118
0.08527,0.19199,0.15154,0.10505,0.08088
0.08604,0.19168,0.15095,0.10362,0.08029
0.08733,0.1901,0.15036,0.10333,0.07912
0.08784,0.18916,0.14917,0.10333,0.07912
0.08733,0.18916,0.14976,0.16246,0.07853
4535.80629,2568.72636,2420.52195,3226.17681,2859.88235
4593.5085,2567.84363,2300.94899,3197.47417,3034.58824
4581.14374,2551.9546,2270.22539,3152.69805,2962.58824
4585.26533,2535.18285,2266.07355,3130.88404,2937.17647
4539.92787,2535.18285,2261.09134,3115.95867,2927.64706
4556.41422,2534.30013,2260.26097,3110.21814,2919.17647
4579.08295,2531.65195,2251.12693,3121.6992,2908.58824
4595.56929,2527.23834,2247.80546,3132.03215,2899.05882
4609.99485,2521.94199,2246.14472,3138.92078,2884.23529
4609.99485,2523.70744,2243.65362,3138.92078,2870.47059
4616.17723,2526.35561,2234.51957,3146.95752,2866.23529
4601.75167,2528.12106,2232.02847,3148.10563,2863.05882
4595.56929,2529.00378,2230.36773,3152.69805,2859.88235
4597.63009,2529.00378,2226.2159,3145.80941,2863.05882
4599.69088,2528.12106,2227.04626,3141.21699,2874.70588
4601.75167,2523.70744,2226.2159,3136.62457,2877.88235
4599.69088,2525.47289,2226.2159,3137.77268,2872.58824
4607.93405,2525.47289,2226.2159,3141.21699,2876.82353
4616.17723,2529.00378,2225.38553,3141.21699,2875.76471
4634.72437,2528.12106,2224.55516,3138.92078,2874.70588
4638.84596,2529.00378,2225.38553,3137.77268,2877.88235
0.03658,0.14754,0.04775,0.13289,0.03912
0.07187,0.17182,0.11981,0.16073,0.09176
0.09171,0.2024,0.14976,0.17681,0.13324
0.09789,0.22446,0.1637,0.18485,0.15029
0.10845,0.2396,0.1637,0.18657,0.14882
0.1118,0.2459,0.15896,0.1837,0.15059
0.1136,0.25095,0.16222,0.17939,0.16088
0.1136,0.25315,0.16785,0.1725,0.16353
0.1069,0.25567,0.17586,0.16992,0.15529
0.11077,0.25315,0.17705,0.16762,0.14294
0.10999,0.25252,0.16934,0.16992,0.14324
0.1033,0.25851,0.16726,0.17021,0.14176
0.10021,0.26166,0.16607,0.17193,0.13706
0.09918,0.25946,0.1634,0.16935,0.13412
