Column_1,Column_2,Column_3,Column_4,Column_5
0.08372,0.15448,0.0863,0.12945,0.11147
0.08398,0.15227,0.08482,0.12572,0.10824
0.08449,0.15069,0.08333,0.12342,0.10824
0.08423,0.14975,0.08333,0.12256,0.10529
0.08372,0.14849,0.08274,0.12141,0.10382
0.08295,0.1466,0.08244,0.12084,0.10412
0.08192,0.14439,0.08155,0.12055,0.10324
0.08114,0.14376,0.08155,0.11998,0.10147
0.0814,0.14281,0.08096,0.11912,0.10059
0.08166,0.14187,0.07977,0.11825,0.09971
0.08166,0.14155,0.07977,0.11797,0.09824
0.08063,0.14124,0.07918,0.11711,0.09647
0.07934,0.14029,0.0777,0.11711,0.09618
0.07857,0.1384,0.07681,0.11711,0.09529
0.16744,0.13745,0.07681,0.11739,0.21088
4826.37816,2771.75284,2051.0083,3019.5178,3429.52941
4671.81865,2756.74653,2347.44958,2980.4822,3446.47059
4601.75167,2747.91929,2310.08304,2959.8163,3394.58824
4566.71819,2750.56747,2291.81495,2959.8163,3379.76471
4550.23184,2744.3884,2303.44009,2942.59472,3367.05882
4581.14374,2745.27112,2313.40451,2934.55798,3352.23529
4595.56929,2750.56747,2325.02966,2931.11366,3337.41176
4583.20453,2757.62926,2328.35113,2928.81745,3322.58824
4572.90057,2761.16015,2330.01186,2931.11366,3314.11765
4577.02215,2762.9256,2317.55635,2921.92882,3307.76471
4589.38691,2761.16015,2318.38671,2923.07692,3307.76471
4601.75167,2759.3947,2308.4223,2918.4845,3312
4605.87326,2761.16015,2296.79715,2926.52124,3314.11765
4605.87326,2762.04288,2295.13642,2931.11366,3312
4605.87326,2758.51198,2297.62752,2939.1504,3313.05882
4614.11643,2757.62926,2304.27046,2946.03904,3310.94118
4624.4204,2766.45649,2305.10083,2946.03904,3309.88235
4645.02834,2769.10467,2307.59193,2941.44661,3312
4649.14992,2771.75284,2308.4223,2943.74282,3312
4653.27151,2777.04918,2310.9134,2947.18714,3309.88235
4657.3931,2764.69105,2314.23488,2949.48335,3307.76471
0.08758,0.1652,0.51068,0.13002,0.10029
0.11978,0.1942,0.07977,0.16361,0.13853
0.10819,0.21185,0.12752,0.18657,0.175
0.10433,0.23266,0.15095,0.19633,0.18588
0.11386,0.24937,0.15777,0.19374,0.19235
0.11901,0.2418,0.17527,0.19604,0.19912
0.10948,0.24937,0.17289,0.18886,0.205
0.09815,0.25473,0.17171,0.18398,0.215
0.09531,0.25315,0.16904,0.17968,0.21412
0.09505,0.25,0.16429,0.1791,0.21441
0.09969,0.24653,0.16489,0.18054,0.21118
0.09969,0.23991,0.16874,0.17939,0.20912
0.09711,0.23077,0.17319,0.1791,0.20529
0.09531,0.22352,0.17141,0.17767,0.20206
