Column_1,Column_2,Column_3,Column_4,Column_5
0.17509,0.05001,0.01925,0.08807,0.1788
0.17424,0.05001,0.01925,0.08982,0.1788
0.17368,0.05001,0.01925,0.08866,0.17795
0.17311,0.05001,0.01883,0.08574,0.17767
0.17227,0.05001,0.01873,0.08399,0.17767
0.17114,0.05001,0.01863,0.08341,0.1771
0.17001,0.04899,0.01852,0.08311,0.17569
0.16973,0.05001,0.01842,0.08195,0.17427
0.16888,0.05001,0.01832,0.08166,0.17399
0.16775,0.05001,0.01821,0.08078,0.17285
0.16634,0.05001,0.01801,0.07991,0.172
0.16549,0.05001,0.01811,0.07932,0.1703
0.16436,0.05001,0.01801,0.07874,0.1703
0.16351,0.05001,0.01801,0.07816,0.1703
0.16154,0.04899,0.0179,0.07699,0.4344
2447.61367,0.04899,0.0178,3113.91076,2984.27317
2385.76673,0.05001,0.0179,3050.91864,2990.22386
2356.96131,0.04899,0.0178,2996.32546,2939.64296
2335.78085,0.05001,0.0178,2973.22835,2945.59365
2322.22536,0.05001,0.01801,2952.23097,2949.56078
2317.98927,0.05001,0.01801,2948.0315,2951.54435
2320.53092,0.05001,0.0178,2945.93176,2969.39643
2325.61423,0.05001,0.0179,2938.58268,2973.36356
2321.37814,0.05001,0.0178,2937.53281,2985.26495
2322.22536,0.05001,0.0178,2927.03412,2999.1499
2334.08642,0.05001,0.0179,2931.2336,2992.20742
2342.5586,0.05001,0.01801,2937.53281,2976.33891
2341.71138,0.05001,0.01811,2933.33333,2958.48682
2344.25304,0.05001,0.01801,2927.03412,2963.44574
2351.878,0.05001,0.01811,2931.2336,2975.34712
2351.878,0.05001,0.0178,2932.28346,2980.30604
2356.96131,0.05001,0.0177,2928.08399,2994.19099
2358.65575,0.05001,0.0178,2928.08399,2993.19921
2357.80853,0.05001,0.0179,2932.28346,2985.26495
2356.11409,0.05001,0.0178,2936.48294,2975.34712
2348.48913,0.05001,0.01801,2942.78215,2981.29782
0.10703,0.05001,0.0178,0.29046,0.35222
0.1381,0.05001,0.0178,0.11957,0.1244
0.17848,0.05001,0.01801,0.13765,0.15925
0.18102,0.05001,0.0179,0.15136,0.19042
0.18808,0.05001,0.0178,0.14815,0.19127
0.19486,0.05001,0.0177,0.14523,0.20346
0.19571,0.05001,0.0177,0.14523,0.20884
0.20051,0.05001,0.01759,0.14727,0.21167
0.20305,0.05001,0.01749,0.14727,0.21111
0.20361,0.05001,0.01749,0.14815,0.21224
0.20051,0.05001,0.01759,0.13969,0.21479
0.20164,0.05001,0.0178,0.13911,0.21593
0.20361,0.05001,0.0177,0.13561,0.22103
0.20503,0.05001,0.0177,0.13415,0.22613
