Column_1,Column_2,Column_3,Column_4,Column_5
0.04688,0.00244,0.00135,0.18344,0.04165
0.04547,0.00244,0.00135,0.18227,0.03967
0.0449,0.00244,0.00145,0.1811,0.0391
0.04434,0.00255,0.00145,0.17994,0.03882
0.04349,0.00244,0.00145,0.17964,0.03769
0.04293,0.00214,0.00145,0.17906,0.03655
0.0418,0.00214,0.00145,0.17819,0.03627
0.04095,0.00214,0.00166,0.17789,0.0357
0.03982,0.00224,0.00176,0.1776,0.03542
0.03954,0.00224,0.00186,0.17644,0.03429
0.03954,0.00234,0.00155,0.17381,0.03344
0.03954,0.00244,0.00176,0.17265,0.03287
0.04038,0.00234,0.00166,0.17177,0.0323
0.0401,0.00234,0.00166,0.17119,0.03117
0.05507,0.00244,0.00155,0.17148,0.03117
2327.30867,0.00265,0.00155,3405.77428,3156.8433
2587.40469,0.00255,0.00155,3303.93701,3083.4514
2571.30754,0.00255,0.00166,3262.99213,3038.8212
2545.89099,0.00244,0.00166,3235.69554,3027.91159
2527.25219,0.00234,0.00166,3240.94488,3023.94446
2522.16888,0.00255,0.00166,3239.89501,3020.96911
2523.0161,0.00265,0.00166,3235.69554,3022.95268
2528.09941,0.00255,0.00166,3232.54593,3025.92802
2545.04377,0.00255,0.00166,3227.29659,3024.93624
2549.27986,0.00265,0.00166,3224.14698,3019.97733
2552.66874,0.00265,0.00166,3219.94751,3011.05129
2552.66874,0.00255,0.00176,3217.84777,3009.06772
2556.05761,0.00255,0.00135,3220.99738,3005.1006
2559.44648,0.00265,0.00176,3217.84777,3003.11703
2560.2937,0.00255,0.00145,3217.84777,3004.10881
2559.44648,0.00265,0.00114,3222.04724,3007.08416
2566.22423,0.00265,0.00114,3225.19685,3010.05951
2572.15476,0.00275,0.00103,3229.39633,3013.03485
2571.30754,0.00234,0.000931388,3230.44619,3015.01842
2569.6131,0.00234,0.0008279,3234.64567,3016.0102
2570.46032,0.00244,0.000931388,3234.64567,3016.0102
0.1477,0.00244,0.000724413,0.15544,0.1142
0.16069,0.00224,0.0008279,0.18431,0.13517
0.16238,0.00224,0.00103,0.19831,0.14763
0.16408,0.00234,0.00103,0.20647,0.15075
0.15504,0.00234,0.00103,0.21172,0.1465
0.15589,0.00244,0.0008279,0.21814,0.14678
0.15617,0.00234,0.000931388,0.22835,0.14338
0.15702,0.00224,0.000931388,0.23447,0.14338
0.15674,0.00224,0.000931388,0.23447,0.13998
0.15335,0.00224,0.00103,0.23243,0.13318
0.14826,0.00214,0.00103,0.2333,0.13063
0.14685,0.00214,0.000931388,0.23301,0.12836
0.14346,0.00214,0.000931388,0.22805,0.1278
0.1381,0.00204,0.000931388,0.22222,0.12638
