Column_1,Column_2,Column_3,Column_4,Column_5
0.12002,0.03065,0.01004,0.11694,0.07084
0.11889,0.02964,0.01025,0.11636,0.06914
0.11776,0.03065,0.01004,0.11519,0.06829
0.11607,0.03065,0.01004,0.11432,0.06687
0.1155,0.03065,0.01014,0.11403,0.06659
0.11437,0.03065,0.01014,0.11286,0.06602
0.11296,0.03065,0.01004,0.11257,0.06404
0.11212,0.02964,0.00983,0.11111,0.06432
0.11155,0.03065,0.00993,0.11082,0.06461
0.11042,0.03065,0.00983,0.10994,0.06291
0.10957,0.03065,0.00962,0.10936,0.06121
0.10929,0.02964,0.00962,0.10965,0.06064
0.10929,0.02964,0.00983,0.10849,0.05979
0.11212,0.02964,0.00962,0.10878,0.05979
2163.79554,0.02964,0.00973,2831.49606,2804.76056
2461.16916,0.02964,0.00973,3262.99213,2836.49759
2442.53036,0.02964,0.00973,3174.80315,2808.72768
2401.01666,0.02964,0.00983,3114.96063,2790.8756
2402.7111,0.02964,0.00983,3099.2126,2780.95778
2413.72494,0.02964,0.00983,3089.76378,2786.90847
2414.57215,0.02964,0.00993,3083.46457,2802.77699
2416.26659,0.02964,0.00983,3081.36483,2805.75234
2419.65546,0.02964,0.00983,3079.26509,2799.80164
2409.48884,0.02964,0.00983,3070.86614,2793.85095
2411.18328,0.02964,0.00983,3068.7664,2798.80986
2411.18328,0.02964,0.00983,3077.16535,2786.90847
2417.96103,0.02964,0.00993,3074.01575,2786.90847
2423.89156,0.02964,0.00973,3071.91601,2798.80986
2420.50268,0.02964,0.00983,3065.6168,2790.8756
2422.19712,0.02964,0.00993,3062.46719,2790.8756
2425.58599,0.02964,0.00993,3067.71654,2773.02352
2428.97487,0.02964,0.00983,3069.81627,2768.06461
2432.36374,0.02964,0.00993,3070.86614,2759.13857
2437.44705,0.02964,0.00983,3066.66667,2751.20431
2439.14149,0.02964,0.00983,3069.81627,2748.22896
1953.6854,0.02964,0.01004,2516.53543,2563.75744
0.09602,0.02964,0.01025,0.11199,0.09748
0.12652,0.02964,0.01035,0.1499,0.11335
0.14544,0.02964,0.01056,0.1671,0.12695
0.13386,0.02964,0.01056,0.18081,0.14565
0.11918,0.02964,0.01066,0.17994,0.15018
0.12539,0.02964,0.01035,0.18635,0.1533
0.13217,0.02964,0.01025,0.18868,0.15812
0.13866,0.02964,0.01004,0.19014,0.155
0.14403,0.02964,0.01004,0.1951,0.15075
0.14431,0.02964,0.00993,0.19656,0.14707
0.13951,0.02964,0.01004,0.19714,0.14452
0.13725,0.02964,0.01014,0.19481,0.14423
0.13923,0.02964,0.01004,0.19102,0.13177
0.13894,0.02964,0.01014,0.1846,0.12326
