Column_1,Column_2,Column_3,Column_4,Column_5
0.12849,0.04389,0.01283,0.06795,0.17342
0.1268,0.04389,0.01283,0.06707,0.17342
0.12426,0.04491,0.01294,0.06503,0.17229
0.12369,0.04491,0.01283,0.06387,0.17059
0.12256,0.04491,0.01283,0.0627,0.17087
0.12172,0.04491,0.01283,0.06212,0.17144
0.12087,0.04491,0.01304,0.06183,0.17059
0.11946,0.04491,0.01304,0.06124,0.16945
0.11918,0.04491,0.01314,0.06095,0.1686
0.11861,0.04491,0.01304,0.06037,0.16662
0.1172,0.04491,0.01304,0.05978,0.16634
0.11663,0.04491,0.01314,0.0592,0.16605
0.11748,0.04491,0.01304,0.05862,0.1652
0.11692,0.04491,0.01304,0.05774,0.16379
0.10816,0.04491,0.01294,0.05716,0.40578
1925.7272,0.04491,0.01304,3299.73753,3081.46784
2303.58656,0.04491,0.01294,3220.99738,3051.71437
2215.47585,0.04491,0.01304,3176.90289,3004.10881
2184.12878,0.04491,0.01335,3163.25459,2966.42108
2168.87885,0.04491,0.01294,3153.80577,2988.24029
2159.55945,0.04389,0.01283,3143.30709,2993.19921
2157.01779,0.04389,0.01263,3123.35958,2961.46217
2151.93448,0.04389,0.01252,3104.46194,2968.40465
2156.17057,0.04389,0.01232,3093.96325,2969.39643
2157.01779,0.04389,0.01232,3089.76378,2969.39643
2156.17057,0.04491,0.01232,3097.11286,2975.34712
2150.24005,0.04491,0.01242,3099.2126,2967.41286
2150.24005,0.04491,0.01252,3105.51181,2954.51969
2151.93448,0.04389,0.01252,3108.66142,2948.569
2151.93448,0.04389,0.01252,3119.1601,2944.60187
2155.32335,0.04389,0.01273,3123.35958,2939.64296
2157.01779,0.04389,0.01242,3124.40945,2936.66761
2156.17057,0.04389,0.01242,3128.60892,2939.64296
2157.01779,0.04491,0.01232,3128.60892,2956.50326
2151.93448,0.04389,0.01252,3128.60892,2988.24029
2152.7817,0.04389,0.01263,3127.55906,2992.20742
0.07681,0.04389,0.01273,0.11432,0.12213
0.11014,0.04389,0.01273,0.14261,0.1618
0.14629,0.04389,0.01252,0.15223,0.19127
0.14036,0.04389,0.01283,0.13765,0.19609
0.14487,0.04389,0.01294,0.14786,0.19552
0.15165,0.04389,0.01283,0.14377,0.19609
0.15645,0.04389,0.01283,0.14202,0.19921
0.16323,0.04389,0.01283,0.14465,0.20232
0.17029,0.04389,0.01283,0.14144,0.20601
0.16747,0.04389,0.01273,0.13765,0.20827
0.1638,0.04389,0.01304,0.13328,0.20884
0.15617,0.04389,0.01294,0.13065,0.20402
0.15476,0.04389,0.01294,0.12715,0.20289
0.15815,0.04389,0.01283,0.12161,0.20261
