Column_1,Column_2,Column_3,Column_4,Column_5
0.66749,0.36777,7.7915,2.09874,0.07029
0.59774,0.3681,7.89404,2.15463,0.07135
0.58045,0.36615,7.8501,2.09046,0.07135
0.55782,0.36387,7.77197,2.02629,0.07241
0.55267,0.36062,7.69141,1.99524,0.07241
0.54342,0.35835,7.6792,2.00145,0.07241
0.53786,0.35835,7.70117,2.00352,0.07241
0.5216,0.35705,7.75244,1.97454,0.07135
0.52119,0.3564,7.75244,2.00352,0.07029
0.51975,0.35543,7.72803,1.98075,0.07029
0.52675,0.3551,7.72559,2.04492,0.07029
0.52593,0.35575,7.70361,1.98489,0.07135
0.53148,0.3551,7.75244,1.88553,0.07029
0.52099,0.35543,7.95264,1.99524,0.07029
0.50802,0.35478,21.13623,11.95177,0.07029
2517.48971,2916.66667,2710.97656,2313.89981,1068.8122
2715.02058,2992.20273,3724.64844,3089.10164,1085.75058
2741.76955,2960.52632,3727.57813,3154.30553,1085.75058
2715.02058,2932.91098,3675.82031,3128.43097,1089.98518
2725.30864,2911.79337,3662.14844,3107.73132,1098.45437
2771.60494,2913.4178,3686.5625,3119.11613,1102.68897
2762.34568,2920.72775,3708.04688,3122.22107,1106.92357
2757.20165,2915.04224,3737.34375,3119.11613,1106.92357
2776.74897,2910.98116,3746.13281,3119.11613,1106.92357
2772.63374,2912.60559,3831.09375,3119.11613,1111.15816
2752.05761,2908.54451,3884.80469,3116.01118,1115.39276
2759.25926,2909.35673,3942.42188,3109.80128,1115.39276
2760.28807,2909.35673,3980.50781,3101.52142,1119.62736
2757.20165,2908.54451,3974.64844,3104.62637,1119.62736
2762.34568,2915.04224,3906.28906,3109.80128,1123.86195
2762.34568,2915.04224,3870.15625,3109.80128,1123.86195
2758.23045,2918.2911,3870.15625,3112.90623,1123.86195
2753.08642,2924.78882,3876.01563,3107.73132,1128.09655
2735.59671,2933.7232,3887.73438,3102.55641,1128.09655
2726.33745,2934.53541,3899.45313,3105.66135,1132.33115
2732.51029,2934.53541,3912.14844,3109.80128,1136.56574
1.70165,0.42917,37.45215,23.73608,0.03282
0.14856,0.48213,4.26855,1.47982,0.05854
0.17263,0.48895,6.5415,1.71165,0.06606
0.4465,0.51267,5.8457,2.25812,0.065
0.60082,0.51592,5.70898,2.49203,0.05865
0.78148,0.51462,6.51221,2.62865,0.06394
0.88889,0.51202,7.04443,3.07162,0.06712
0.89383,0.50552,7.30322,3.50217,0.06606
0.87634,0.49968,7.15674,3.27241,0.07029
0.95576,0.48928,6.3877,3.16063,0.06712
0.97449,0.48213,7.01758,2.66384,0.06818
0.957,0.47758,7.57178,2.16498,0.06818
0.96584,0.47271,7.76221,2.41337,0.06818
0.91667,0.46784,8.05029,2.47133,0.065
