Column_1,Column_2,Column_3,Column_4,Column_5
0.60473,0.3681,7.05664,3.84786,0.05823
0.59938,0.36615,6.9248,3.76092,0.05865
0.59444,0.36322,7.02002,3.76299,0.05865
0.5858,0.3629,7.12744,3.80025,0.05865
0.57901,0.36127,7.31787,3.79818,0.05971
0.56564,0.36062,7.45215,3.80025,0.05971
0.53539,0.35802,7.62793,3.68847,0.05971
0.50947,0.35413,7.80615,3.66363,0.05971
0.49671,0.35315,7.95508,3.67605,0.05971
0.51235,0.3499,7.91602,3.69054,0.05971
0.507,0.34828,7.64258,3.65328,0.05844
0.5037,0.34665,7.33008,3.63879,0.05791
0.50761,0.34568,7.38379,3.73815,0.05738
0.51091,0.34438,7.40088,9.28566,0.05759
0.51605,0.34243,8.78027,39.73691,0.05706
2791.15226,2985.705,3320.35156,3231.92921,1089.98518
2809.67078,3370.69526,3684.60938,3235.03415,1115.39276
2830.24691,3376.38077,3665.07813,3226.7543,1098.45437
2876.54321,3377.19298,3653.35938,3227.78928,1089.98518
2921.8107,3387.75179,3650.42969,3235.03415,1089.98518
2929.01235,3392.62508,3665.07813,3232.96419,1094.21978
2929.01235,3399.93502,3677.77344,3237.10412,1098.45437
2929.01235,3403.9961,3686.5625,3237.10412,1102.68897
2933.12757,3413.74269,3685.58594,3242.27903,1106.92357
2931.06996,3417.80377,3684.60938,3250.55889,1111.15816
2935.18519,3419.4282,3689.49219,3251.59387,1115.39276
2944.44444,3425.11371,3689.49219,3258.83875,1115.39276
2946.50206,3430.79922,3687.53906,3259.87373,1119.62736
2955.76132,3434.8603,3684.60938,3265.04864,1123.86195
2953.7037,3443.79467,3687.53906,3268.15359,1128.09655
2946.50206,3447.85575,3686.5625,3267.11861,1132.33115
2947.53086,3452.72904,3690.46875,3270.22356,1132.33115
2957.81893,3457.60234,3693.39844,3274.36349,1136.56574
2958.84774,3462.47563,3698.28125,3273.3285,1136.56574
2960.90535,3464.10006,3699.25781,3279.5384,1140.80034
2957.81893,3466.53671,3702.1875,3284.71331,1140.80034
1.13169,0.49773,18.36768,2.7632,0.02551
0.12325,0.47823,4.77148,3.06127,0.0434
0.35864,0.4987,6.47314,3.349,0.04097
0.77325,0.51365,5.52832,3.79197,0.04309
0.80967,0.5065,6.39746,3.82095,0.05261
0.78621,0.513,6.51465,3.40282,0.05314
0.6714,0.51365,6.49512,3.27241,0.05558
0.69403,0.51494,6.8833,3.38419,0.05357
0.84815,0.51429,6.87842,3.645,0.05537
0.85267,0.50325,6.86377,4.05692,0.05516
0.93621,0.49708,6.49756,3.97206,0.06077
0.95617,0.48993,6.4585,3.76092,0.06183
0.99239,0.48311,6.73438,3.70296,0.05865
0.93745,0.47856,7.26904,4.1066,0.05801
