Column_1,Column_2,Column_3,Column_4,Column_5
0.88272,0.37687,6.6416,3.34072,0.05865
0.88004,0.37427,6.65625,3.40696,0.05971
0.89321,0.37297,6.83691,3.48561,0.06077
0.87366,0.37297,6.88574,3.43593,0.06077
0.85967,0.37329,7.10791,3.35728,0.06077
0.85761,0.37135,7.12256,3.27655,0.06077
0.83992,0.37037,7.08105,3.2041,0.06077
0.82613,0.36907,7.09814,3.12337,0.06077
0.81584,0.36712,7.03223,3.10888,0.06077
0.77099,0.36582,6.95898,2.99917,0.06077
0.73807,0.36387,6.84668,2.47754,0.05971
0.67037,0.3629,6.96631,2.57483,0.06077
0.63704,0.36192,10.39893,5.62596,0.06077
0.63107,0.35932,38.50195,31.04306,0.06183
2674.89712,2733.91813,3701.21094,3111.87125,1009.52784
2885.80247,2827.32294,3711.95313,3113.94121,1089.98518
2954.73251,2816.76413,3679.72656,3125.32602,1111.15816
2948.55967,2812.70305,3683.63281,3136.71083,1106.92357
2942.38683,2817.57635,3693.39844,3150.1656,1119.62736
2947.53086,2818.38856,3697.30469,3153.27054,1123.86195
2976.33745,2820.013,3702.1875,3163.62037,1115.39276
2993.82716,2833.82066,3707.07031,3178.11012,1123.86195
2996.91358,2843.56725,3710,3184.32002,1128.09655
3001.02881,2849.25276,3710,3193.63486,1128.09655
3002.05761,2858.99935,3707.07031,3199.84475,1128.09655
3004.11523,2870.37037,3709.02344,3197.77479,1128.09655
3012.34568,2875.24366,3708.04688,3199.84475,1123.86195
3008.23045,2877.68031,3712.92969,3202.9497,1119.62736
3007.20165,2884.99025,3718.78906,3208.12461,1119.62736
3012.34568,2887.4269,3724.64844,3210.19458,1123.86195
3016.46091,2894.73684,3725.625,3209.15959,1123.86195
3019.54733,2899.61014,3727.57813,3207.08963,1123.86195
3022.63374,2902.859,3733.4375,3212.26454,1128.09655
3026.74897,2906.92008,3736.36719,3215.36949,1128.09655
3030.8642,2910.16894,3734.41406,3216.40447,1128.09655
2883.74486,2912.60559,3040.07813,2495.02173,1123.86195
2.10494,0.41813,8.87061,3.53115,0.00858
0.25473,0.45679,5.9873,1.22314,0.0235
0.36214,0.48311,5.24756,2.63279,0.03578
0.59321,0.48863,5.57959,2.3906,0.04192
0.57984,0.47303,6.18018,2.83564,0.04605
0.69403,0.48213,6.73682,2.47547,0.04775
0.80165,0.48083,6.18994,2.2664,0.04859
0.7572,0.47433,5.71143,2.52308,0.04658
0.74095,0.47238,5.64551,3.05092,0.04351
0.77469,0.46979,5.9458,3.03436,0.04954
0.75638,0.46914,6.12158,3.00952,0.05134
0.77593,0.46296,6.08252,3.2041,0.04965
0.78848,0.45971,6.37061,3.36349,0.05431
0.87901,0.45517,6.93945,3.63465,0.0487
