Column_1,Column_2,Column_3,Column_4,Column_5
0.70185,0.4217,4.73975,4.79797,0.07559
0.68807,0.42073,4.58838,4.74001,0.07559
0.66996,0.41943,4.57861,4.68826,0.07559
0.63889,0.41845,4.55664,4.69861,0.07665
0.61214,0.4152,4.54932,4.71103,0.07665
0.60185,0.41391,4.51025,4.66342,0.07876
0.59753,0.41358,4.43457,4.69033,0.07982
0.58807,0.41326,4.5249,4.70482,0.07982
0.58745,0.41196,4.64453,4.70275,0.07876
0.58519,0.40871,4.81299,4.70896,0.07982
0.58395,0.40806,5.0083,4.74622,0.07876
0.57407,0.40611,5.02783,4.72552,0.07982
0.58354,0.40546,5.17188,4.68412,0.07982
0.59609,0.40416,7.40576,4.68205,0.07982
0.59115,0.40318,35.49902,14.65514,0.07876
2516.46091,2924.78882,3431.67969,2653.37404,1068.8122
2582.30453,2899.61014,3631.875,3397.52639,1089.98518
2578.1893,2858.99935,3574.25781,3312.65783,1098.45437
2641.97531,2841.1306,3585,3286.78327,1106.92357
2652.26337,2844.37947,3575.23438,3297.1331,1115.39276
2637.86008,2849.25276,3584.02344,3305.41296,1132.33115
2637.86008,2856.5627,3590.85938,3306.44794,1140.80034
2653.29218,2854.93827,3595.74219,3306.44794,1145.03494
2656.3786,2855.75049,3608.4375,3302.30801,1153.50413
2657.40741,2854.93827,3620.15625,3301.27303,1161.97332
2660.49383,2857.37492,3637.73438,3304.37798,1166.20792
2676.95473,2855.75049,3641.64063,3309.55289,1166.20792
2676.95473,2853.31384,3630.89844,3307.48292,1166.20792
2676.95473,2853.31384,3626.99219,3307.48292,1166.20792
2680.04115,2853.31384,3632.85156,3313.69282,1166.20792
2696.50206,2854.12606,3643.59375,3319.90271,1166.20792
2697.53086,2858.99935,3635.78125,3324.04264,1166.20792
2702.6749,2866.30929,3636.75781,3333.35748,1170.44252
2715.02058,2867.12151,3637.73438,3335.42745,1166.20792
2726.33745,2872.80702,3638.71094,3333.35748,1166.20792
2729.42387,2871.9948,3640.66406,3334.39247,1166.20792
0.94198,0.38759,19.44922,20.65183,0.02445
0.4142,0.48311,2.56201,2.12358,0.04277
0.69383,0.49578,2.40576,3.40075,0.04584
0.72449,0.52209,2.9917,3.62637,0.04679
0.74053,0.513,3.08691,4.6303,0.05156
0.91996,0.52469,3.32129,3.92445,0.05971
0.88395,0.51982,3.78516,3.57048,0.05431
0.89506,0.52144,4.58105,3.99276,0.05325
0.79177,0.51917,3.99512,4.32602,0.05431
0.72675,0.5117,3.89258,3.9969,0.05357
0.74053,0.50422,3.81934,4.00931,0.05505
0.82099,0.49643,4.10254,3.94929,0.05367
0.8428,0.48928,3.98047,3.98034,0.05516
0.83848,0.48441,4.36377,3.94929,0.05801
