Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7
1.0209886372279158e-06,1.313e-06,1.6013679877185036e-06,1.666e-06,1.26837e-06,1.4898e-06,6.15152e-07
1.1562858277339219e-06,1.315e-06,1.4977300087270076e-06,1.614e-06,1.26735e-06,1.47449e-06,6.00404e-07
3.3608374285144064e-06,1.375e-06,1.7531221175451539e-06,1.659e-06,1.27041e-06,1.48163e-06,5.9697e-07
5.255375472422199e-07,1.397e-06,1.2450185928351116e-06,1.686e-06,1.39592e-06,1.48469e-06,6.14646e-07
2.0516672431593905e-06,1.429e-06,2.482731945638677e-06,1.656e-06,1.47755e-06,1.52347e-06,6.12929e-07
3.6820524235222722e-06,1.547e-06,3.916800024854629e-06,1.693e-06,1.52959e-06,1.5051e-06,6.04242e-07
3.6135938153090837e-06,1.614e-06,1.0891920459068158e-06,1.684e-06,1.52551e-06,1.48367e-06,6.14141e-07
1.3846172409587343e-06,1.638e-06,2.7942923130125734e-06,1.702e-06,1.56531e-06,1.47959e-06,6.26768e-07
2.295450111648044e-06,1.625e-06,3.295715890213773e-06,1.686e-06,1.58163e-06,1.47959e-06,6.25859e-07
1.729155288096916e-06,1.574e-06,3.433656889537589e-06,1.654e-06,1.59286e-06,1.46939e-06,6.22929e-07
2.919661209264532e-06,1.507e-06,3.957165311200686e-06,1.643e-06,1.61122e-06,1.45408e-06,6.2697e-07
1.2255236020341623e-06,1.49e-06,3.5814320069431678e-06,1.71e-06,1.60408e-06,1.45306e-06,6.23636e-07
3.3807399859704526e-06,1.398e-06,3.4611804587342883e-06,1.692e-06,1.59388e-06,1.45714e-06,6.1404e-07
2.255107150340681e-06,1.398e-06,1.1735465695729243e-06,1.696e-06,1.60612e-06,1.4398e-06,6.12525e-07
2.2250775509770353e-06,1.409e-06,2.738269613220678e-06,1.717e-06,1.64388e-06,1.44388e-06,6.08586e-07
2.6792342832095577e-06,1.432e-06,1.763917507063093e-06,1.692e-06,1.64184e-06,1.46122e-06,5.95152e-07
8.909375474476633e-08,1.426e-06,1.27579534493445e-06,1.76e-06,1.6449e-06,1.47755e-06,6.04242e-07
1.640396256970548e-06,1.431e-06,1.2585808020314206e-06,1.802e-06,1.64388e-06,1.49694e-06,5.99697e-07
2.1210041351791894e-06,1.382e-06,1.5805827040178793e-06,1.813e-06,1.65e-06,1.55306e-06,5.83434e-07
