Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7
3.161101567104052e-06,1.146e-06,3.185119051958867e-07,8.724e-07,1.24694e-06,1.63265e-06,8.52929e-07
2.284622783388257e-07,9.921e-07,2.047498266099389e-06,8.628e-07,1.20306e-06,1.65102e-06,8.36465e-07
5.605427086729611e-07,9.449e-07,1.3766783575851361e-06,8.608e-07,1.18776e-06,1.65612e-06,8.30101e-07
3.47152646638975e-06,9.947e-07,3.9387903369840515e-06,8.665e-07,1.16429e-06,1.67041e-06,8.30808e-07
3.7914412282680883e-07,1.016e-06,3.3543866316724975e-06,8.686e-07,1.14694e-06,1.67755e-06,8.37273e-07
2.572846264490154e-06,1.063e-06,3.515020807906578e-06,8.678e-07,1.11327e-06,1.66735e-06,8.39091e-07
1.35928494130233e-07,1.078e-06,3.948341318722375e-06,8.769e-07,1.1398e-06,1.66224e-06,8.4e-07
9.302148561161001e-07,1.071e-06,8.931671500286931e-07,8.565e-07,1.14388e-06,1.67143e-06,8.53333e-07
8.100042578400646e-07,1.112e-06,9.743770118460486e-07,8.581e-07,1.15408e-06,1.66531e-06,8.51313e-07
2.674883179798805e-06,1.083e-06,2.8659383669907923e-07,8.421e-07,1.14388e-06,1.66429e-06,8.62222e-07
2.5768355085634883e-06,1.119e-06,1.8560987001531868e-06,8.388e-07,1.1398e-06,1.65816e-06,8.60101e-07
9.18219552823515e-07,1.21e-06,2.897994221435925e-06,8.442e-07,1.14898e-06,1.68061e-06,8.54545e-07
2.8644877417636957e-06,1.145e-06,2.6982217897543485e-06,8.435e-07,1.13673e-06,1.67959e-06,8.58788e-07
1.5761218507574655e-06,1.121e-06,3.5183038488456843e-06,8.525e-07,1.15102e-06,1.66327e-06,8.47374e-07
7.05056996048377e-07,1.11e-06,3.0553112348200394e-06,8.348e-07,1.13878e-06,1.66837e-06,8.41616e-07
8.45512720279816e-07,1.088e-06,3.5963841429324412e-06,8.379e-07,1.14898e-06,1.67245e-06,8.48384e-07
1.9216599218716756e-06,1.101e-06,1.7813382833249263e-06,8.394e-07,1.21122e-06,1.66122e-06,8.49899e-07
2.500127392782157e-06,1.12e-06,1.254154916182006e-06,8.328e-07,1.2e-06,1.64694e-06,8.50404e-07
1.6619663083487594e-06,1.121e-06,1.8279400330872585e-06,8.351e-07,1.19082e-06,4.36633e-06,8.39293e-07
4.351892197366793e-07,1.125e-06,1.0588655690165085e-06,8.301e-07,1.14694e-06,1.52755e-05,8.32828e-07
9.88520596551607e-07,1.12e-06,9.99600311349996e-07,8.467e-07,1.16122e-06,0.000358061,8.33636e-07
