Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7
1.4393055519102051e-06,1.135e-06,3.920490199664381e-06,7.315e-07,6.89082e-07,1.67245e-06,5.84848e-07
1.4961370154369041e-06,1.101e-06,2.946848746815374e-06,7.467e-07,6.84184e-07,1.68061e-06,5.86768e-07
1.2830745134526671e-06,1.118e-06,2.3308236732251655e-06,7.493e-07,6.72347e-07,1.68265e-06,5.89495e-07
2.7228869509304633e-06,1.1e-06,1.1513785967844513e-07,7.486e-07,6.63163e-07,1.68673e-06,5.9e-07
2.484612508499997e-07,1.125e-06,1.2377261709446072e-06,7.419e-07,6.69796e-07,1.69592e-06,5.95758e-07
2.4092963485301777e-06,1.119e-06,3.0731284329136572e-06,7.414e-07,6.60408e-07,1.7051e-06,5.88889e-07
5.437975565718087e-07,1.113e-06,4.631313181385623e-07,7.536e-07,6.5949e-07,1.70816e-06,6.00303e-07
2.506150459383577e-06,1.107e-06,3.857956632299866e-06,7.543e-07,6.58163e-07,1.70714e-06,6.16364e-07
1.4795938913246956e-06,1.092e-06,3.8596369079922433e-07,7.544e-07,6.64694e-07,1.70816e-06,6.33737e-07
2.609169409336081e-06,1.081e-06,3.2358205649652335e-06,7.557e-07,6.61633e-07,1.71224e-06,6.3303e-07
2.7203744044717357e-06,1.084e-06,6.322189162837727e-07,7.702e-07,6.52755e-07,1.71327e-06,6.31818e-07
8.205499829818432e-07,1.056e-06,5.057616247109236e-07,7.709e-07,6.62653e-07,1.72449e-06,6.24141e-07
2.667909381850819e-06,1.056e-06,3.473515963489082e-07,7.554e-07,6.59694e-07,1.72653e-06,6.20101e-07
3.996830564455405e-06,1.052e-06,3.5121500225843657e-06,7.587e-07,6.70408e-07,1.73673e-06,6.19798e-07
6.964540128132585e-07,1.043e-06,1.834923725793548e-06,7.612e-07,6.63265e-07,1.73776e-06,6.32828e-07
1.3044861200390832e-09,1.042e-06,3.953833289065127e-06,7.737e-07,6.66224e-07,1.73367e-06,6.39596e-07
3.3131331524594303e-06,1.03e-06,3.063811685459541e-07,7.704e-07,6.7102e-07,1.73469e-06,6.32121e-07
3.0876888458407926e-06,1.045e-06,6.121956073586343e-07,7.899e-07,6.73265e-07,1.73878e-06,6.25051e-07
5.8777602766521e-07,1.045e-06,1.8300323065455112e-06,7.884e-07,6.74184e-07,2.76837e-06,6.21717e-07
1.3476517177893522e-06,1.044e-06,3.1965014371733417e-06,7.774e-07,6.65102e-07,1.69286e-05,6.25556e-07
2.748476571332632e-07,1.041e-06,3.4982061992261633e-06,7.85e-07,6.70102e-07,0.000285816,6.24747e-07
3.383106945868628e-06,1.042e-06,3.7039179026425835e-06,7.824e-07,6.75714e-07,0.000503265,6.2596e-07
3.308803625099058e-06,1.05e-06,1.0473400666443799e-06,7.849e-07,6.72653e-07,0.00050449,6.26667e-07
3.684555521742398e-06,1.057e-06,2.4839299492585057e-06,7.8e-07,6.69184e-07,0.000503776,6.20606e-07
2.73637766223802e-06,1.037e-06,2.1989106514219186e-06,7.882e-07,6.77245e-07,0.000501122,6.2303e-07
3.3906323107466963e-06,1.048e-06,1.5930645407263286e-06,7.93e-07,1.00898e-05,0.000223163,6.24343e-07
2.671498908495257e-06,1.048e-06,3.4049449889948173e-06,7.925e-07,3.88265e-05,4.68061e-06,6.25354e-07
3.062653803548878e-06,1.032e-06,3.802859327562702e-06,7.848e-07,0.000442041,2.86429e-07,6.26364e-07
3.38251331114464e-06,1.028e-06,3.870186508533548e-06,7.811e-07,0.000474082,2.11224e-07,6.30303e-07
9.140850183607329e-07,1.024e-06,3.5381885700324703e-06,9.282e-07,0.00046949,1.94694e-07,6.34545e-07
1.8503524835277977e-06,1.013e-06,2.5265067600565206e-06,1.587e-05,0.000465816,1.85102e-07,6.37172e-07
1.2001171400047394e-06,1.02e-06,1.103481231732946e-06,0.0001874,0.000432245,1.79592e-07,6.34949e-07
2.782555773079192e-06,1.028e-06,1.4270106465615995e-06,0.0004876,3.19286e-05,1.81633e-07,6.34444e-07
1.1070412176914396e-06,1.016e-06,3.3329866138740835e-06,0.000487,8.19898e-07,1.33571e-06,6.34949e-07
8.447783903078911e-07,1.02e-06,3.5266518416790732e-06,0.0004822,4.09592e-07,2.0551e-06,6.51717e-07
1.1169789905044385e-06,1.015e-06,3.2986751052629657e-06,0.0004789,3.2898e-07,2.98061e-06,6.79293e-07
2.4364302656991207e-06,1.028e-06,1.4972177238718574e-08,0.0003326,2.83367e-07,3.56837e-06,7.9596e-07
3.8326865771908175e-06,1.009e-06,1.7787434813481448e-06,8.402e-06,7.32347e-07,2.48776e-06,1.36263e-05
3.0166032526696003e-06,9.993e-07,2.099579317387996e-06,2.594e-07,1.73163e-06,1.3449e-06,0.000137475
