Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7
1.249e-06,1.687e-06,1.072e-06,7.347e-07,8.231e-07,1.0275725873661026e-06,2.783133263989556e-06
1.243e-06,1.68e-06,1.069e-06,7.25e-07,8.1e-07,3.694204265072759e-06,1.0755206939799975e-06
1.244e-06,1.692e-06,1.061e-06,7.135e-07,6.937e-07,3.836746602368606e-06,2.4438916281956584e-06
1.246e-06,1.688e-06,1.049e-06,7.424e-07,6.139e-07,2.585875046546743e-06,1.630268524202194e-06
1.247e-06,1.682e-06,1.041e-06,7.848e-07,6.292e-07,3.8405197469072385e-06,3.709329832357987e-06
1.251e-06,1.681e-06,1.091e-06,8.103e-07,6.189e-07,1.1033375384071483e-06,3.2959214101246456e-06
1.255e-06,1.677e-06,1.106e-06,8.256e-07,6.219e-07,3.433906490946885e-07,2.4240125744258764e-06
1.26e-06,1.666e-06,1.13e-06,8.153e-07,6.356e-07,3.56686980821397e-06,1.9482101034284963e-06
1.263e-06,1.666e-06,1.114e-06,8.194e-07,6.591e-07,2.915274151054413e-06,8.697006256200383e-07
1.27e-06,1.694e-06,1.108e-06,8.052e-07,6.55e-07,1.4182346645934672e-07,3.596505093774258e-06
1.276e-06,1.7e-06,1.11e-06,7.942e-07,6.623e-07,3.5317117465925504e-06,3.752028266798821e-06
1.27e-06,1.678e-06,1.119e-06,7.44e-07,6.561e-07,2.01338888162114e-06,1.3865317772455978e-06
1.269e-06,1.673e-06,1.108e-06,7.36e-07,6.462e-07,1.9789566222449886e-06,5.409332685586441e-07
1.266e-06,1.678e-06,1.12e-06,7.181e-07,6.421e-07,3.073280501230963e-06,1.3712109723556675e-06
1.267e-06,1.689e-06,1.137e-06,7.145e-07,6.446e-07,2.181753126319924e-06,3.497469982423619e-06
1.274e-06,1.682e-06,1.136e-06,7.105e-07,6.344e-07,3.1218233130918735e-06,3.5083369648267204e-06
1.284e-06,1.669e-06,1.151e-06,7.081e-07,6.375e-07,1.8068520184829388e-06,2.4900613334643256e-06
1.277e-06,1.669e-06,1.176e-06,7.13e-07,6.362e-07,2.6674459256664783e-06,1.5790211647389585e-07
6.832e-06,1.663e-06,1.191e-06,7.243e-07,6.322e-07,1.107390969561497e-06,9.514542255520788e-07
2.651e-05,1.662e-06,1.181e-06,7.142e-07,6.497e-07,2.2484269498597374e-06,1.3899575561768412e-06
0.000407,1.637e-06,1.168e-06,7.179e-07,6.54e-07,1.1495000506598342e-06,3.3103133259569688e-06
0.0004457,1.628e-06,1.172e-06,7.148e-07,6.6e-07,1.0623658910785822e-06,1.2181656773207514e-06
0.0004442,1.621e-06,1.237e-06,7.144e-07,6.541e-07,1.4925682234827685e-06,3.166354464807166e-06
0.0004435,9.211e-06,1.175e-06,7.096e-07,6.679e-07,3.2783467431857957e-06,2.5615008459625136e-06
0.0004348,4.725e-05,1.167e-06,7.065e-07,6.858e-07,2.898243341455261e-06,3.0840187478210167e-06
6.171e-05,0.0004503,1.166e-06,7.118e-07,6.65e-07,2.7724173766225123e-06,2.9320674630882364e-06
2.127e-06,0.0004729,1.187e-06,6.903e-07,6.654e-07,2.410925813214173e-07,2.0938144753291763e-06
4.493e-07,0.0004684,1.19e-06,6.943e-07,6.385e-07,1.5377619601075487e-07,5.368542765096222e-07
2.201e-07,0.0004623,1.215e-06,6.965e-07,6.382e-07,3.1865111721977638e-06,2.9964313798868874e-06
5.119e-07,0.0004285,1.22e-06,6.922e-07,6.385e-07,2.0819460781805336e-06,3.234193568696076e-06
5.571e-07,2.752e-05,5.331e-06,6.819e-07,6.37e-07,9.844305283067677e-08,2.456423078327702e-06
1.28e-06,7.207e-07,1.839e-05,6.821e-07,6.352e-07,7.226746341335265e-08,2.860758616935781e-06
3.448e-06,3.404e-07,0.0004112,6.992e-07,6.465e-07,1.0574647723517905e-06,3.9901314569738896e-06
3.275e-06,2.834e-07,0.0004863,6.918e-07,6.38e-07,1.5985024774558097e-07,9.050984444067368e-07
4.068e-06,2.568e-07,0.0004818,6.962e-07,6.309e-07,3.7670571742995208e-06,1.8450315825737531e-06
4.718e-06,8.952e-07,0.000478,6.886e-07,6.368e-07,3.7162073578929925e-06,3.288101014606566e-06
5.201e-06,8.067e-07,0.0004725,6.852e-07,6.321e-07,1.9136806406137957e-06,2.537874485975111e-08
2.842e-06,1.619e-06,9.096e-05,6.882e-07,6.268e-07,2.1940381459039924e-06,3.52181394881417e-06
4.319e-07,2.923e-06,5.756e-07,6.992e-07,6.419e-07,8.379964483754358e-07,1.7933415250762685e-07
6.83e-07,5.33e-06,2.244e-07,6.926e-07,6.325e-07,3.3410909372883657e-06,6.82933195502851e-07
6.222e-07,4.221e-06,1.936e-07,3.5e-06,6.367e-07,1.1190214301997158e-06,5.272248715606542e-07
9.576e-07,4.647e-06,1.804e-07,1.376e-05,6.252e-07,1.3067370608823338e-06,1.1211656751927608e-06
1.129e-06,1.459e-06,1.737e-07,0.0003312,6.258e-07,1.5390743931018957e-06,1.0493634124616936e-06
1.335e-06,1.674e-06,1.709e-07,0.0004669,6.344e-07,4.141603448811053e-07,4.573657284841843e-07
