Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7
1.249e-06,1.687e-06,1.072e-06,7.347e-07,8.231e-07,2.0917526575168084e-06,2.618469457300577e-06
1.243e-06,1.68e-06,1.069e-06,7.25e-07,8.1e-07,3.186673661695699e-06,1.2515444987706624e-06
1.244e-06,1.692e-06,1.061e-06,7.135e-07,6.937e-07,1.8078037977906457e-07,3.831036497052139e-06
1.246e-06,1.688e-06,1.049e-06,7.424e-07,6.139e-07,1.8352763060945535e-06,3.1853839231965394e-06
1.247e-06,1.682e-06,1.041e-06,7.848e-07,6.292e-07,1.8179123005112853e-06,2.4436416098440512e-06
1.251e-06,1.681e-06,1.091e-06,8.103e-07,6.189e-07,1.9862360043746692e-06,8.179339757873425e-07
1.255e-06,1.677e-06,1.106e-06,8.256e-07,6.219e-07,2.4317327092000783e-07,3.558129649615052e-06
1.26e-06,1.666e-06,1.13e-06,8.153e-07,6.356e-07,3.4568108379778245e-06,3.075195085493166e-06
1.263e-06,1.666e-06,1.114e-06,8.194e-07,6.591e-07,2.252109833519301e-06,3.0578647522373823e-06
1.27e-06,1.694e-06,1.108e-06,8.052e-07,6.55e-07,1.1512403892121457e-06,1.3145159728298723e-06
1.276e-06,1.7e-06,1.11e-06,7.942e-07,6.623e-07,2.622358273279768e-06,1.5226377741312772e-06
1.27e-06,1.678e-06,1.119e-06,7.44e-07,6.561e-07,2.1086929128254454e-06,2.8385205657815916e-06
1.269e-06,1.673e-06,1.108e-06,7.36e-07,6.462e-07,3.2731010956805477e-06,6.341070783417697e-07
1.266e-06,1.678e-06,1.12e-06,7.181e-07,6.421e-07,3.852613805517187e-06,2.9079395160784407e-06
1.267e-06,1.689e-06,1.137e-06,7.145e-07,6.446e-07,3.5686950188746553e-06,1.293431427040592e-06
1.274e-06,1.682e-06,1.136e-06,7.105e-07,6.344e-07,1.8783385549100496e-06,2.067605582623173e-07
1.284e-06,1.669e-06,1.151e-06,7.081e-07,6.375e-07,3.1722534663621825e-06,1.088208596171308e-06
1.277e-06,1.669e-06,1.176e-06,7.13e-07,6.362e-07,1.6882543363987734e-07,1.6245253586288508e-06
6.832e-06,1.663e-06,1.191e-06,7.243e-07,6.322e-07,1.809416575264671e-06,1.9848143922858623e-06
2.651e-05,1.662e-06,1.181e-06,7.142e-07,6.497e-07,1.5130218568379282e-06,2.1241756024906965e-06
0.000407,1.637e-06,1.168e-06,7.179e-07,6.54e-07,1.0014268998194628e-06,2.9109056782770505e-06
0.0004457,1.628e-06,1.172e-06,7.148e-07,6.6e-07,6.924371727120389e-07,4.906757998748894e-07
0.0004442,1.621e-06,1.237e-06,7.144e-07,6.541e-07,2.569246694841181e-06,1.100209626860768e-06
0.0004435,9.211e-06,1.175e-06,7.096e-07,6.679e-07,2.290516443615918e-06,2.963655236691558e-06
0.0004348,4.725e-05,1.167e-06,7.065e-07,6.858e-07,2.055533312151233e-06,8.54281307739634e-07
6.171e-05,0.0004503,1.166e-06,7.118e-07,6.65e-07,3.3794671127225336e-06,7.352081518669728e-07
2.127e-06,0.0004729,1.187e-06,6.903e-07,6.654e-07,6.807234274419676e-07,8.455508835739467e-08
4.493e-07,0.0004684,1.19e-06,6.943e-07,6.385e-07,3.6411521757696466e-06,3.124829052804677e-06
2.201e-07,0.0004623,1.215e-06,6.965e-07,6.382e-07,1.3177066613260325e-07,3.6358044741853117e-06
5.119e-07,0.0004285,1.22e-06,6.922e-07,6.385e-07,3.843862342957391e-06,1.5554692311077359e-06
5.571e-07,2.752e-05,5.331e-06,6.819e-07,6.37e-07,6.712953197777453e-07,1.0499510111027565e-06
1.28e-06,7.207e-07,1.839e-05,6.821e-07,6.352e-07,9.5209267925076e-08,3.6557318977558316e-06
3.448e-06,3.404e-07,0.0004112,6.992e-07,6.465e-07,3.3354850196566496e-06,6.159632244801516e-08
3.275e-06,2.834e-07,0.0004863,6.918e-07,6.38e-07,6.101833169511077e-07,3.7861855120463753e-06
4.068e-06,2.568e-07,0.0004818,6.962e-07,6.309e-07,3.261001691954631e-06,8.445429128755659e-07
4.718e-06,8.952e-07,0.000478,6.886e-07,6.368e-07,2.285501660753934e-06,1.663998253888395e-06
5.201e-06,8.067e-07,0.0004725,6.852e-07,6.321e-07,3.3144103568524907e-06,3.9352713781467675e-06
2.842e-06,1.619e-06,9.096e-05,6.882e-07,6.268e-07,3.4538961083413885e-06,2.0850652773738053e-06
4.319e-07,2.923e-06,5.756e-07,6.992e-07,6.419e-07,1.5569133885896024e-06,2.6247864319795634e-06
6.83e-07,5.33e-06,2.244e-07,6.926e-07,6.325e-07,1.588486919023444e-06,3.180113227581851e-06
6.222e-07,4.221e-06,1.936e-07,3.5e-06,6.367e-07,3.5550613395408328e-06,2.4847927644482205e-06
9.576e-07,4.647e-06,1.804e-07,1.376e-05,6.252e-07,3.745438566584982e-06,6.154099203612055e-07
1.129e-06,1.459e-06,1.737e-07,0.0003312,6.258e-07,2.8765453382192556e-06,3.84308415832861e-06
1.335e-06,1.674e-06,1.709e-07,0.0004669,6.344e-07,2.5550988683885815e-06,3.458109481633793e-06
1.35e-06,1.704e-06,6.855e-07,0.000465,6.37e-07,1.9248278067956583e-06,3.912238563039642e-06
1.195e-06,1.469e-06,2.991e-06,0.0004633,6.321e-07,1.3143485947156356e-06,3.7885950983606207e-06
1.166e-06,1.455e-06,4.777e-06,0.0004604,6.382e-07,3.7974103120012574e-06,4.850304415975644e-07
1.136e-06,1.489e-06,4.298e-06,0.0001253,6.36e-07,1.14712089791536e-06,3.094847847204665e-06
1.123e-06,1.516e-06,2.752e-06,4.394e-06,6.54e-06,2.5034594259633563e-06,2.267644166657465e-06
1.129e-06,1.506e-06,1.241e-06,4.516e-07,2.075e-05,1.7698641663673995e-06,3.6221823322298205e-06
1.16e-06,1.517e-06,1.369e-06,3.1e-07,0.0003726,1.0707765155868331e-07,3.5905251160141868e-06
1.18e-06,1.519e-06,1.439e-06,2.596e-07,0.0004285,5.592686153625532e-07,1.37783732831398e-06
1.19e-06,1.541e-06,1.281e-06,2.78e-07,0.0004323,2.855685625524061e-06,1.7445199957603918e-06
1.197e-06,1.477e-06,1.432e-06,1.078e-06,0.0004367,4.564509635767777e-08,1.8793089262927078e-06
1.188e-06,1.47e-06,1.375e-06,1.983e-06,0.0004255,5.33340517930414e-08,1.6928957043079132e-06
1.172e-06,1.454e-06,1.057e-06,2.378e-06,4.232e-05,2.0629113727929397e-06,1.8747825386461558e-07
1.149e-06,1.446e-06,7.299e-07,6.137e-06,1.334e-06,2.303798130286355e-06,1.9914861469777723e-08
