Column_1,Column_2,Column_3,Column_4,Column_5
0.09067,0.18537,0.13345,0.11366,0.06529
0.0899,0.1819,0.13286,0.11309,0.065
0.08939,0.17875,0.13108,0.11165,0.06353
0.08939,0.17938,0.12989,0.11051,0.06206
0.08784,0.17781,0.129,0.10993,0.06059
0.08681,0.17686,0.12871,0.10792,0.05912
0.08552,0.17528,0.12811,0.10563,0.05853
0.08449,0.17339,0.12752,0.10448,0.05765
0.08423,0.17024,0.12693,0.10333,0.05588
0.08398,0.16929,0.12544,0.10304,0.055
0.08295,0.16803,0.12544,0.10189,0.05353
0.08192,0.16646,0.12426,0.10132,0.05353
0.08217,0.1652,0.12456,0.10046,0.05294
0.08089,0.16456,0.12426,0.09989,0.05265
0.19268,0.16173,0.12248,0.12342,0.21382
4525.50232,2393.06431,2235.34994,3127.43972,3338.47059
4368.88202,2310.971,2195.49229,3357.06085,3270.70588
4350.33488,2280.95839,2174.7331,3345.57979,3206.11765
4331.78774,2245.64943,2147.33096,3316.87715,3178.58824
4329.72694,2253.59395,2155.63464,3309.98852,3147.88235
4344.1525,2256.24212,2163.10795,3308.84041,3138.35294
4375.0644,2258.89029,2169.75089,3309.98852,3130.94118
4368.88202,2261.53846,2170.58126,3309.98852,3133.05882
4383.30757,2274.77932,2168.09015,3300.80367,3123.52941
4389.48995,2266.8348,2168.09015,3305.3961,3116.11765
4393.61154,2269.48298,2166.42942,3306.5442,3109.76471
4391.55075,2269.48298,2169.75089,3308.84041,3106.58824
4405.9763,2270.3657,2171.41163,3305.3961,3108.70588
4401.85471,2272.13115,2172.24199,3305.3961,3109.76471
4389.48995,2275.66204,2179.7153,3308.84041,3114
4389.48995,2276.54477,2185.52788,3315.72905,3122.47059
4399.79392,2278.31021,2193.00119,3322.61768,3122.47059
4401.85471,2283.60656,2193.83155,3324.91389,3126.70588
4399.79392,2281.84111,2189.67972,3324.91389,3128.82353
4399.79392,2280.07566,2193.83155,3328.35821,3124.58824
4399.79392,2288.9029,2195.49229,3332.95063,3121.41176
0.11231,0.06936,0.16103,0.25373,0.08206
0.1507,0.13241,0.07888,0.17049,0.11647
0.13859,0.17402,0.12278,0.18197,0.14353
0.13498,0.20618,0.13582,0.20522,0.14941
0.14503,0.23392,0.14561,0.21871,0.15735
0.14451,0.22919,0.15421,0.21355,0.16265
0.1458,0.24117,0.15836,0.21556,0.16735
0.14606,0.25095,0.15925,0.21584,0.15794
0.144,0.24716,0.16281,0.21039,0.15559
0.14683,0.23707,0.1634,0.20695,0.15176
0.14065,0.23203,0.15658,0.20063,0.14206
0.12931,0.22982,0.15688,0.19747,0.13735
0.12674,0.22005,0.16044,0.19374,0.13765
0.12674,0.21406,0.16222,0.19432,0.13618
