Column_1,Column_2,Column_3,Column_4,Column_5
0.08681,0.2005,0.14502,0.10591,0.07941
0.08604,0.20019,0.14531,0.10534,0.07882
0.08552,0.19924,0.14531,0.10419,0.07735
0.08552,0.19515,0.14561,0.10362,0.07529
0.08578,0.19515,0.14531,0.10276,0.07382
0.08552,0.19641,0.14561,0.10304,0.07206
0.08604,0.19641,0.14413,0.10276,0.07088
0.08552,0.19578,0.14353,0.09931,0.07
0.08578,0.19451,0.14324,0.09845,0.06941
0.08552,0.19199,0.14324,0.09902,0.07
0.08449,0.18979,0.14235,0.0996,0.06882
0.08398,0.18821,0.14205,0.0996,0.06765
0.08372,0.18758,0.14116,0.09931,0.06794
0.08423,0.18663,0.14087,0.10017,0.06647
0.08475,0.18537,0.13938,0.09845,0.48941
4826.37816,2315.38462,2006.99881,2915.04018,3115.05882
4776.91911,2311.85372,2271.05575,2838.11711,2995.41176
4758.37197,2301.26103,2238.67141,2835.8209,2938.23529
4770.73673,2295.08197,2229.53737,2842.70953,2917.05882
4756.31118,2291.55107,2222.06406,2820.89552,2896.94118
4741.88563,2287.13745,2219.57295,2795.6372,2889.52941
4737.76404,2285.37201,2216.25148,2787.60046,2875.76471
4733.64245,2292.4338,2214.59075,2787.60046,2871.52941
4737.76404,2295.96469,2219.57295,2791.04478,2866.23529
4739.82483,2294.19924,2221.23369,2794.48909,2863.05882
4746.00721,2295.96469,2223.72479,2800.22962,2860.94118
4752.18959,2308.32282,2235.34994,2797.93341,2864.11765
4764.55435,2302.14376,2244.48399,2804.82204,2866.23529
4766.61515,2298.61286,2251.9573,2809.41447,2868.35294
4766.61515,2307.4401,2253.61803,2814.00689,2868.35294
4766.61515,2303.90921,2257.76987,2817.45121,2865.17647
4758.37197,2316.26734,2258.60024,2818.59931,2859.88235
4756.31118,2319.79823,2256.9395,2818.59931,2850.35294
4756.31118,2323.32913,2251.9573,2816.3031,2845.05882
4760.43277,2325.9773,2249.46619,2816.3031,2846.11765
4762.49356,2326.86003,2250.29656,2818.59931,2852.47059
0.08887,0.07976,0.55753,0.03674,0.05941
0.10098,0.13525,0.04656,0.0709,0.10735
0.12339,0.1715,0.12189,0.10103,0.13265
0.13189,0.20208,0.15065,0.10333,0.14618
0.13086,0.22068,0.16518,0.11739,0.14794
0.12674,0.21847,0.15658,0.11998,0.16118
0.1306,0.22257,0.15747,0.12256,0.16912
0.12236,0.23108,0.15273,0.12486,0.16294
0.11566,0.23329,0.15243,0.12801,0.14882
0.11309,0.22699,0.15095,0.1194,0.14059
0.11437,0.22636,0.15332,0.11739,0.13853
0.11128,0.22825,0.15154,0.11797,0.14088
0.10252,0.22825,0.14976,0.11797,0.14088
0.10227,0.23045,0.14887,0.12227,0.13912
