Column_1,Column_2,Column_3,Column_4,Column_5
0.11643,0.16992,0.13108,0.09127,0.08853
0.11798,0.17024,0.13049,0.0907,0.08647
0.11875,0.16992,0.129,0.09041,0.08471
0.12004,0.16961,0.12841,0.09127,0.08324
0.12081,0.16929,0.12663,0.0907,0.08147
0.12056,0.16772,0.12485,0.0907,0.08
0.12107,0.16803,0.12337,0.08955,0.07971
0.12056,0.16803,0.12278,0.0884,0.07824
0.12133,0.16835,0.12218,0.08726,0.07882
0.12107,0.16772,0.12159,0.08611,0.07765
0.12184,0.1674,0.121,0.08467,0.07735
0.12159,0.1674,0.12011,0.08381,0.07647
0.12236,0.16898,0.11922,0.08324,0.07588
0.12159,0.17308,0.11862,0.11165,0.07618
4803.70943,2022.3203,2021.94543,3035.59127,3020.82353
4805.77022,2344.5145,2319.21708,3214.69575,2978.47059
4832.56054,2310.08827,2238.67141,3221.58439,2962.58824
4801.64863,2308.32282,2207.11744,3228.47302,2952
4805.77022,2324.21185,2209.60854,3221.58439,2958.35294
4816.07419,2318.91551,2211.26928,3221.58439,2950.94118
4820.19578,2304.79193,2207.94781,3220.43628,2947.76471
4820.19578,2304.79193,2202.13523,3226.17681,2949.88235
4818.13498,2311.85372,2202.13523,3227.32491,2932.94118
4826.37816,2321.56368,2198.81376,3229.62113,2919.17647
4834.62133,2329.5082,2200.4745,3229.62113,2921.29412
4844.9253,2335.68726,2188.84935,3235.36165,2919.17647
4849.04688,2331.27364,2185.52788,3231.91734,2911.76471
4859.35085,2326.86003,2184.69751,3227.32491,2901.17647
4867.59402,2326.86003,2176.39383,3223.8806,2901.17647
4871.71561,2327.74275,2175.56346,3216.99196,2898
4884.08037,2332.15637,2220.40332,3219.28817,2892.70588
4892.32354,2340.98361,2222.06406,3212.39954,2893.76471
4902.62751,2339.21816,2216.25148,3205.51091,2893.76471
4912.93148,2339.21816,2202.13523,3206.65901,2893.76471
4933.53941,2338.33544,2197.98339,3208.95522,2894.82353
0.12081,0.06305,1976.27521,0.10821,0.05059
0.13447,0.08953,0.04864,0.15614,0.09382
0.14091,0.12579,0.11151,0.16676,0.11912
0.15327,0.13651,0.14027,0.15614,0.13176
0.14941,0.15858,0.14798,0.17623,0.13941
0.1476,0.1819,0.16251,0.18197,0.14765
0.15456,0.20334,0.16785,0.17796,0.15029
0.15714,0.21028,0.16904,0.17997,0.14706
0.15688,0.20618,0.16222,0.17824,0.13912
0.15379,0.21375,0.16578,0.18255,0.13294
0.15147,0.21406,0.16726,0.17681,0.12794
0.14941,0.21658,0.16518,0.17509,0.12353
0.14683,0.21406,0.16845,0.1791,0.12206
0.14554,0.21122,0.17112,0.18284,0.12235
0.14657,0.20839,0.17171,0.18226,0.12441
