Column_1,Column_2,Column_3,Column_4,Column_5
0.49388,0.05423,0.23024,0.04411,0.04101
0.50175,0.05347,0.21997,0.0422,0.03907
0.49913,0.0529,0.2207,0.04092,0.03737
0.49825,0.05328,0.21678,0.03965,0.03591
0.49213,0.05157,0.21409,0.03944,0.03446
0.49126,0.05138,0.20675,0.03838,0.03494
0.49213,0.05006,0.20113,0.03796,0.0347
0.49126,0.04854,0.19305,0.03605,0.03421
0.49038,0.04873,0.18889,0.03456,0.03324
0.49213,0.04778,0.1884,0.03393,0.03179
0.48864,0.04683,0.19085,0.03372,0.03203
0.49825,0.04702,0.19134,0.03308,0.03106
0.48427,0.04683,0.19379,0.03329,0.03033
0.48951,0.04797,1.33399,0.03308,0.03033
0.48864,0.04892,2.63837,0.03223,0.02985
0.47727,3221.65339,3380.09542,2837.55301,0.02985
0.47378,3453.35609,3566.17323,2829.24088,2574.42368
0.4799,3498.95715,3599.57181,2817.8117,2576.17083
0.47902,3537.16344,3543.90751,2811.57761,2583.15943
0.47727,3556.88282,3569.35405,2817.8117,2580.5387
0.47378,3576.6022,3585.25814,2825.08482,2585.78015
0.4764,3593.85666,3609.11426,2830.2799,2590.14802
0.48339,3622.20326,3639.33203,2837.55301,2597.13662
0.46766,3633.29541,3634.5608,2851.06022,2606.74594
0.46853,3649.31741,3658.41693,2866.64546,2609.36666
0.47203,3660.40956,3674.32102,2877.03562,2617.22883
0.46329,3667.80432,3669.54979,2887.42578,2632.95317
0.46678,3676.43155,3675.91143,2889.50382,2639.06819
0.45804,3685.05878,3701.35796,2891.58185,2646.05678
0.46853,3687.5237,3694.99633,2896.77693,2648.67751
0.44668,3697.38339,3710.90042,2904.05004,2652.1718
0.45804,3702.31323,3702.94837,2905.08906,2656.53967
0.45892,3709.708,3726.8045,2910.28414,2660.90755
0.45455,3717.10277,3729.98532,2920.6743,2666.14899
0.45455,3726.96246,3704.53878,2928.98643,2670.51686
0.45629,3734.35722,3694.99633,2935.22053,2674.88474
0.44056,0.06049,0.19354,0.11238,2677.50546
0.44406,0.0694,0.17054,0.12935,0.21694
0.44493,0.04873,0.36775,0.12659,0.21839
0.44406,0.05423,0.48813,0.12468,0.20044
0.44056,0.06276,0.49621,0.11387,0.18758
0.43619,0.06371,0.52116,0.11599,0.16986
0.43182,0.06162,0.5104,0.11238,0.15894
0.44668,0.08362,0.39736,0.10687,0.14147
0.4458,0.08476,0.35968,0.10284,0.1274
0.43881,0.09082,0.38733,0.0986,0.11939
0.44056,0.08324,0.44556,0.09521,0.11259
0.42133,0.07755,0.4666,0.09266,0.10677
0.42657,0.06655,0.42427,0.09012,0.1007
0.41171,0.05745,0.39393,0.08779,0.09439
