Column_1,Column_2,Column_3,Column_4,Column_5
0.64073,0.12419,0.52655,0.22837,0.25188
0.64423,0.12571,0.52704,0.22816,0.25188
0.63636,0.1278,0.52483,0.22731,0.25067
0.63899,0.12533,0.53022,0.2271,0.2497
0.63462,0.1259,0.53291,0.22668,0.2497
0.64598,0.1259,0.52753,0.22519,0.25018
0.64248,0.12609,0.51456,0.22561,0.2497
0.65385,0.12647,0.50648,0.22434,0.24824
0.64161,0.12609,0.50135,0.22371,0.24921
0.64336,0.12647,0.48862,0.22413,0.2497
0.64598,0.12647,0.4852,0.22371,0.24873
0.64948,0.12571,0.48153,0.22371,0.24921
0.65385,0.1278,1.51774,0.22307,0.24897
0.65122,0.24137,3.07389,0.22519,0.24945
0.64948,2922.16534,3685.45388,2866.64546,0.25115
0.64161,2912.30565,3896.97822,3463.04071,2371.75443
0.65297,2932.02503,3941.50966,3437.06531,2991.11866
0.6521,2961.6041,3928.7864,3421.48007,3016.45232
0.6486,2973.92871,3908.11108,3422.51908,3033.05023
0.65472,2971.46378,3887.43577,3431.87023,3050.52172
0.65647,2986.25332,3896.97822,3451.61154,3061.00461
0.65909,2997.34547,3893.79741,3457.84563,3074.9818
0.64685,3002.27531,3895.38782,3471.35284,3081.09682
0.65559,3004.74024,3920.83435,3478.62595,3087.21184
0.65909,3012.135,3936.73844,3483.82103,3090.70614
0.64948,3018.29731,3952.64253,3491.09415,3105.5569
0.65559,3024.45961,3968.54661,3492.13316,3115.16622
0.6451,3034.3193,3974.90825,3495.25021,3115.16622
0.6486,3038.01669,3978.08906,3503.56234,3111.67192
0.65472,3040.48161,3986.04111,3501.48431,3115.16622
0.6521,3044.17899,3984.4507,3503.56234,3118.66052
0.66084,3045.41145,3993.99315,3503.56234,3127.39626
0.66084,3052.80622,4009.89724,3505.64037,3135.25843
0.65559,3056.5036,4014.66846,3509.79644,3138.75273
0.66259,3062.66591,4027.39173,3513.9525,3143.99418
0.65385,0.33011,3617.06631,3519.14758,3144.86775
0.65472,0.09651,1.99241,0.31573,3145.74132
0.66259,0.09803,0.19281,0.18236,0.47634
0.65909,0.10466,0.41277,0.2078,0.23538
0.65647,0.11433,0.44434,0.20038,0.26862
0.65822,0.14126,0.62956,0.20441,0.26037
0.66696,0.13178,0.68412,0.20653,0.2594
0.66084,0.1223,0.69905,0.21268,0.25892
0.66084,0.13216,0.62687,0.22858,0.2628
0.66521,0.12799,0.7218,0.23516,0.26741
0.66084,0.11945,0.68485,0.22858,0.26765
0.68007,0.1187,0.67556,0.22816,0.2679
0.66783,0.1204,0.70223,0.22943,0.26765
0.67133,0.13026,0.67433,0.23049,0.27057
0.67045,0.12306,0.67091,0.23134,0.26765
