Column_1,Column_2,Column_3,Column_4,Column_5
0.4257,0.06124,0.29068,0.10539,0.16986
0.43182,0.05973,0.28383,0.10433,0.16913
0.43357,0.05973,0.28138,0.10411,0.16792
0.4292,0.05992,0.27747,0.10327,0.16695
0.42308,0.06011,0.26817,0.10284,0.16477
0.4222,0.0603,0.2574,0.10263,0.1638
0.43269,0.06049,0.24419,0.10178,0.16282
0.43794,0.0603,0.23954,0.10093,0.16161
0.44056,0.06011,0.23465,0.10178,0.16016
0.43619,0.06011,0.2229,0.10178,0.15967
0.43182,0.05992,0.22315,0.10115,0.15918
0.42657,0.05954,0.21385,0.10072,0.15918
0.41696,0.05878,0.2136,0.10072,0.15749
0.41783,0.05783,0.86396,0.1003,0.15603
0.42045,0.05859,2.48911,0.09987,0.1553
0.3951,3036.78422,2966.58919,3494.2112,0.15506
0.44493,3020.76223,3636.15121,3516.03053,3135.25843
0.43444,3061.43345,3725.21409,3549.27905,3164.95996
0.44143,3092.24498,3734.75655,3566.94232,3150.98277
0.43794,3129.21881,3764.97431,3581.48855,3144.86775
0.43357,3153.86803,3827.00024,3605.38592,3138.75273
0.43269,3172.35495,3854.03719,3616.8151,3132.63771
0.43444,3192.07433,3874.7125,3616.8151,3132.63771
0.44668,3201.93402,3892.207,3619.93215,3134.38486
0.43969,3216.72355,3911.2919,3634.47837,3136.13201
0.45804,3233.97801,3908.11108,3647.98558,3141.37345
0.44493,3250,3906.52068,3659.41476,3143.99418
0.43531,3275.88168,3908.11108,3668.7659,3152.72992
0.43531,3283.27645,3916.06313,3680.19508,3162.33924
0.4528,3294.3686,3928.7864,3690.58524,3165.83354
0.45892,3306.69321,3941.50966,3697.85835,3166.70711
0.45105,3311.62306,3935.14803,3707.2095,3168.45426
0.43794,3316.5529,3933.55762,3707.2095,3168.45426
0.43357,3320.25028,3951.05212,3714.48261,3167.58068
0.44668,3327.64505,3968.54661,3721.75573,3169.32783
0.43706,3325.18013,3971.72743,3723.83376,3170.20141
0.4528,0.04702,2.81698,0.11768,3172.82213
0.46154,0.06693,0.4874,0.14864,0.24557
0.44755,0.07129,0.3286,0.15225,0.26838
0.45455,0.07945,0.47468,0.17048,0.28124
0.43794,0.07983,0.49743,0.17345,0.28464
0.45629,0.07395,0.68143,0.18342,0.28124
0.43969,0.07793,0.73159,0.17875,0.27299
0.41958,0.07509,0.76486,0.17748,0.26644
0.42308,0.07584,0.80744,0.16624,0.26013
0.44231,0.06902,0.78322,0.16031,0.26207
0.45017,0.07281,0.85735,0.15564,0.25698
0.48864,0.06959,0.96281,0.14737,0.2514
0.49038,0.05878,0.92268,0.14483,0.24848
0.48689,0.05707,0.84781,0.14292,0.24266
