Column_1,Column_2,Column_3,Column_4,Column_5
0.46329,0.05859,0.3012,0.09245,0.12157
0.45804,0.05783,0.29606,0.09182,0.12036
0.46416,0.05859,0.28774,0.09118,0.1189
0.46853,0.05707,0.28627,0.09012,0.11818
0.45804,0.05707,0.28725,0.09012,0.11696
0.45979,0.05688,0.27649,0.09118,0.11648
0.45979,0.05783,0.26645,0.0916,0.11502
0.46066,0.05916,0.2574,0.09097,0.11429
0.45979,0.06049,0.24566,0.09118,0.11356
0.45892,0.062,0.24101,0.09075,0.11162
0.46066,0.0639,0.23024,0.09075,0.11017
0.46154,0.06598,0.21997,0.09012,0.11017
0.44755,0.06636,0.21532,0.09033,0.10944
0.45717,0.06504,1.35454,0.08991,0.1092
0.45455,0.0675,2.84145,0.08969,0.10968
0.46416,3135.38111,3545.49792,3069.2536,0.10968
0.44668,3176.05233,3688.6347,3061.98049,3284.63965
0.44406,3237.67539,3796.78248,3044.31722,3348.41058
0.42133,3252.46492,3858.80842,3034.96607,3364.13492
0.42395,3277.11414,3893.79741,3037.04411,3378.98568
0.38899,3296.83352,3876.30291,3067.17557,3400.82504
0.39161,3319.01782,3882.66455,3079.64377,3419.1701
0.43094,3320.25028,3887.43577,3084.83885,3427.03227
0.46503,3320.25028,3868.35087,3097.30704,3441.00946
0.43357,3325.18013,3858.80842,3109.77523,3452.36593
0.41346,3339.96966,3858.80842,3112.89228,3464.59597
0.44231,3348.59689,3863.57964,3117.04835,3471.58457
0.4257,3355.99166,3858.80842,3113.9313,3481.19388
0.4257,3360.9215,3881.07414,3111.85327,3485.56176
0.42657,3372.01365,3861.98923,3120.16539,3496.04465
0.4458,3380.64088,3865.17005,3128.47752,3499.53895
0.4493,3386.80319,3874.7125,3131.59457,3503.90682
0.44755,3391.73303,3858.80842,3132.63359,3509.14826
0.44056,3397.89534,3849.26597,3136.78965,3512.64256
0.42657,3404.05764,3850.85637,3136.78965,3516.13686
0.43269,3408.98749,3857.21801,3141.98473,3517.01043
0.41696,0.06219,1.69635,0.09839,3518.75758
0.44843,0.09044,0.22339,0.13698,0.24145
0.43794,0.09006,0.33301,0.15013,0.26984
0.44406,0.11983,0.5263,0.16836,0.27445
0.43619,0.12571,0.47663,0.16667,0.28318
0.41783,0.1314,0.53731,0.17324,0.27372
0.42745,0.13709,0.60069,0.16433,0.26693
0.46066,0.13595,0.68021,0.16412,0.26353
0.44406,0.13785,0.72449,0.15776,0.26037
0.42832,0.12628,0.69317,0.15543,0.2577
0.41521,0.11414,0.71348,0.15288,0.25309
0.3986,0.10713,0.70002,0.14779,0.24436
0.4021,0.10599,0.60362,0.14907,0.23562
0.39773,0.10049,0.54514,0.14673,0.22834
