Column_1,Column_2,Column_3,Column_4,Column_5
0.48252,0.07717,0.28309,0.03117,0.03058
0.48077,0.07717,0.2782,0.03053,0.02839
0.48514,0.07717,0.26915,0.03096,0.02742
0.46066,0.07641,0.26401,0.03053,0.02621
0.47815,0.07698,0.25593,0.03011,0.02669
0.4729,0.07812,0.25593,0.02947,0.02572
0.47465,0.0785,0.24737,0.02905,0.02621
0.4764,0.07793,0.24419,0.02884,0.02572
0.47203,0.07755,0.25569,0.02884,0.02451
0.4965,0.07831,0.25667,0.02841,0.02378
0.47378,0.0785,0.2508,0.0282,0.02305
0.49913,0.07869,0.25177,0.02757,0.0233
0.48077,0.07888,0.62344,0.02757,0.02451
0.49126,0.07945,2.48422,0.02778,0.02402
0.48951,0.07888,4.05505,0.02735,0.02354
0.49476,3205.6314,3333.97357,2948.72774,0.02305
0.49738,3169.89003,3338.7448,2917.55725,2465.22689
0.49126,3107.03451,3345.10644,2886.38677,2425.91604
0.51136,3107.03451,3338.7448,2870.80153,2434.65178
0.48864,3125.52143,3378.50502,2859.37235,2452.12327
0.51923,3139.0785,3386.45706,2853.13825,2460.85901
0.49476,3153.86803,3370.55297,2855.21628,2471.34191
0.51224,3160.03034,3341.92562,2859.37235,2478.3305
0.49913,3162.49526,3330.79276,2855.21628,2485.3191
0.5035,3166.19264,3321.25031,2857.29432,2489.68697
0.50612,3163.72772,3314.88867,2856.2553,2504.53773
0.49563,3182.21464,3313.29826,2846.90416,2512.3999
0.52535,3195.77171,3322.84071,2847.94317,2515.8942
0.49388,3203.16648,3333.97357,2853.13825,2520.26207
0.52972,3206.86386,3346.69684,2857.29432,2526.37709
0.50874,3205.6314,3354.64889,2858.33333,2531.61854
0.51748,3200.70155,3365.78175,2859.37235,2532.49211
0.51224,3206.86386,3353.05848,2861.45038,2537.73356
0.50699,3211.7937,3361.01052,2863.52841,2537.73356
0.51573,3225.35078,3359.42011,2866.64546,2539.48071
0.5035,3231.51308,3364.19134,2865.60645,2540.35428
0.53322,0.00209,0.45094,0.05704,2542.10143
0.50437,0.06068,0.1703,0.09415,0.18685
0.54545,0.05404,0.28114,0.11069,0.23441
0.53322,0.0639,0.27159,0.11493,0.22567
0.52622,0.06769,0.30462,0.11599,0.21403
0.52098,0.07907,0.39369,0.11662,0.20505
0.51399,0.0912,0.45535,0.11366,0.19267
0.53147,0.09082,0.52851,0.10878,0.18054
0.50874,0.08912,0.49914,0.10857,0.16962
0.53846,0.08495,0.46905,0.10475,0.15846
0.51923,0.07907,0.41179,0.10115,0.15433
0.53409,0.08665,0.44556,0.09712,0.14851
0.5271,0.08115,0.42917,0.09351,0.14074
0.52972,0.07926,0.41057,0.08991,0.13298
