Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7
2.250452492100673e-06,2.5988781549596294e-06,3.4595611045928424e-06,4.913623900792006e-07,3.4908813177246043e-06,2.737066968137754e-06,2.6678948296470397e-06
3.0487201485346086e-06,3.697794532498267e-06,3.9584025927882854e-06,8.026853922089527e-07,3.0988894010280576e-07,2.806057369774972e-07,2.9206360476808227e-06
2.362240948851985e-06,2.0108285462497164e-07,3.517005525234122e-06,3.327221238334945e-06,6.923494137752315e-07,3.725151711793417e-06,3.099567360416321e-06
3.220348191960782e-06,1.2748631707718578e-06,4.866925117384628e-07,3.918931490492036e-06,4.653108084171502e-07,1.780728769446543e-06,2.2592177309934977e-06
3.6011986778133864e-06,3.7750026457670074e-06,3.864135681252983e-06,1.7174247784353586e-06,1.3023316671414816e-06,1.7516294908234004e-06,3.0230413963886678e-06
2.86511579749056e-06,1.1876230431180587e-06,9.163710660008978e-07,3.8114528579058834e-06,3.0196817407634667e-06,3.704564581719731e-07,3.040429736380883e-06
7.789843828088978e-07,1.5214899825062007e-06,2.867639663778968e-06,8.361118393624633e-07,3.4068139892998572e-06,3.2918266812808186e-06,2.767055252456113e-06
2.0127192137684786e-06,9.852029423365546e-07,6.857705778668533e-07,1.4855981951617267e-06,8.850586824290785e-07,1.2199479297480452e-06,1.2692694032510277e-06
1.8708913868362265e-07,1.0554356609479765e-06,2.0456815414377013e-06,9.47744736200661e-07,3.503352645694014e-06,1.3988536047375665e-06,3.35361914732399e-06
5.357703484150526e-07,3.2575345553560353e-06,1.848549121845925e-06,3.543775782961702e-06,3.512660924487837e-06,2.4390822227980217e-06,1.7123659945842145e-06
1.497264865405512e-06,1.502356249420302e-06,1.747088742021373e-06,3.3574737625524742e-06,3.986515118066128e-06,7.637529957232076e-07,2.9809462360701434e-06
7.936787838683727e-07,3.862242491225841e-06,1.1089902370997463e-06,1.76e-06,1.0949996055152343e-06,3.590332703383148e-06,1.1300453060863518e-06
2.034304942007432e-06,3.9352217325742245e-06,2.9494152773181938e-06,1.738e-06,6.82577e-07,1.376e-06,1.691516612476903e-06
3.6413794544034018e-06,3.492547246625489e-06,1.8430681407347605e-06,1.726e-06,6.82474e-07,1.353e-06,3.41031e-07
4.3548032922662113e-07,3.959883422691594e-06,2.030073699549247e-06,1.731e-06,6.60309e-07,1.337e-06,3.37216e-07
1.026e-06,7.970235355909194e-07,8.384562935327881e-07,1.727e-06,6.61546e-07,1.35e-06,3.40206e-07
9.788e-07,1.9739653776763115e-06,2.544464015998567e-06,1.721e-06,6.76186e-07,1.36e-06,3.40412e-07
1.096e-06,3.640671778368732e-06,2.3582409274193246e-06,1.722e-06,6.86082e-07,1.352e-06,3.43196e-07
9.968e-07,1.28361996061991e-06,2.820774981814367e-06,6.628e-06,6.79278e-07,1.367e-06,3.43196e-07
1.11e-06,2.622369936886273e-06,6.23774834294335e-08,1.773e-05,6.89897e-07,1.373e-06,3.49485e-07
1.102e-06,3.990921674875779e-06,6.4878959920099e-07,0.0004031,7.05876e-07,1.373e-06,3.51856e-07
1.099e-06,5.688995771846716e-08,2.5154658705484788e-06,0.0004738,7.05361e-07,1.328e-06,3.60515e-07
9.744e-07,1.4771067499033043e-06,2.811809829891655e-06,0.0004724,7.07526e-07,1.311e-06,3.61443e-07
9.18e-07,2.0797269498349458e-06,2.275823492936606e-07,0.0004686,7.04124e-07,1.316e-06,3.57113e-07
9.114e-07,3.6031674258871166e-06,1.3229376361195915e-06,0.0004614,7.06701e-07,1.332e-06,3.57526e-07
9.072e-07,3.864335396362835e-06,1.5809285129855451e-06,8.286e-05,7.03505e-07,1.317e-06,3.65052e-07
9.301e-07,1.8316594670749298e-06,2.318236892631463e-06,1.246e-06,2.58557e-06,1.294e-06,3.65361e-07
9.006e-07,3.7020894231573126e-06,2.179776595813078e-06,2.609e-07,1.58041e-05,1.313e-06,3.69485e-07
8.555e-07,2.252659960494568e-06,3.0307201925606672e-06,2.453e-07,0.000275979,1.309e-06,3.69072e-07
