Column_1,Column_2,Column_3,Column_4,Column_5
0.00723,0.01012,0.0074,0.05444,0.05869
0.00723,0.01035,0.0074,0.05301,0.05668
0.00756,0.01035,0.0074,0.0533,0.05648
0.00767,0.01047,0.00752,0.05129,0.05568
0.0079,0.01047,0.00728,0.05014,0.05487
0.00778,0.01035,0.00728,0.049,0.05327
0.00767,0.01023,0.0074,0.04842,0.05307
0.0079,0.01035,0.00716,0.04842,0.05146
0.00767,0.01035,0.00716,0.04699,0.04905
0.00767,0.01012,0.0074,0.0467,0.04784
0.00767,0.01023,0.00763,0.04613,0.04482
0.00756,0.01023,0.00775,0.04556,0.04322
0.00756,0.01012,0.00775,0.04499,0.04221
0.00778,0.01023,0.00763,0.06476,0.0402
0.00767,0.01,0.00763,2582.92264,1713.06533
0.00778,0.01012,0.0074,2917.59312,1572.36181
0.00778,0.01012,0.00728,2869.91404,1520.30151
0.0079,0.01012,0.00728,2846.9914,1495.67839
0.00778,0.01023,0.00728,2838.73926,1471.05528
0.00801,0.01023,0.00705,2829.5702,1454.87437
0.0079,0.01012,0.00681,2823.15186,1451.35678
0.0079,0.01012,0.00705,2818.56734,1448.54271
0.00812,0.01012,0.00681,2816.73352,1447.13568
0.0079,0.01023,0.00693,2818.56734,1445.72864
0.00778,0.01,0.00716,2824.98567,1436.58291
0.0079,0.01012,0.00716,2824.06877,1433.06533
0.0079,0.01,0.00716,2823.15186,1434.47236
0.00778,0.01023,0.00728,2821.31805,1430.95477
0.00778,0.01023,0.0074,2824.06877,1418.99497
0.00767,0.01012,0.00728,2821.31805,1422.51256
0.00778,0.01012,0.00728,2817.65043,1420.40201
0.00767,0.01,0.0074,2820.40115,1424.62312
0.00778,0.01,0.00728,2826.81948,1427.43719
0.00767,0.00988,0.00716,2827.73639,1430.25126
0.00756,0.00988,0.00716,2829.5702,1435.8794
0.00767,0.00988,0.00716,2689.28367,1441.50754
0.00756,0.01,0.00728,0.13553,0.06734
0.00734,0.00988,0.00705,0.11662,0.13508
0.00745,0.00977,0.00716,0.12865,0.1592
0.00745,0.00977,0.00705,0.14355,0.14734
0.00734,0.01,0.00716,0.14183,0.14894
0.00745,0.01,0.00716,0.14814,0.15658
0.00745,0.00988,0.00728,0.14069,0.17427
0.00756,0.00988,0.00705,0.1341,0.18352
0.00756,0.01012,0.00693,0.13066,0.17769
0.00756,0.01,0.00693,0.13095,0.17166
0.00778,0.01,0.00681,0.13324,0.16442
0.00756,0.00988,0.00728,0.13209,0.15658
0.00767,0.00988,0.00716,0.13009,0.1606
0.00778,0.00988,0.00705,0.12808,0.15578
