Column_1,Column_2,Column_3,Column_4,Column_5
0.00289,0.00721,0.00505,0.04155,0.03558
0.00311,0.00733,0.00505,0.04069,0.03357
0.00311,0.00733,0.00505,0.03926,0.03176
0.00334,0.00733,0.00517,0.03897,0.03156
0.00311,0.00733,0.0054,0.03668,0.02935
0.00311,0.00721,0.00528,0.03553,0.03136
0.00311,0.00721,0.00528,0.03524,0.03095
0.00322,0.00721,0.00517,0.0341,0.02794
0.00311,0.00721,0.00493,0.03238,0.02653
0.00345,0.00721,0.00493,0.03066,0.02874
0.00367,0.00721,0.00481,0.0298,0.02894
0.00378,0.00709,0.00493,0.02779,0.02854
0.00378,0.00698,0.00481,0.02751,0.02673
0.00367,0.00709,0.00505,0.02636,0.02613
0.00356,0.00721,0.00505,0.06676,0.02633
0.00345,0.00709,0.00517,2647.10602,1604.72362
0.00334,0.00698,0.00505,2692.03438,1974.07035
0.00322,0.00709,0.00517,2642.52149,1897.38693
0.00311,0.00721,0.00517,2630.60172,1863.61809
0.00311,0.00709,0.00517,2611.3467,1886.83417
0.00334,0.00709,0.00517,2601.26074,1916.38191
0.00322,0.00733,0.0054,2600.34384,1915.67839
0.003,0.00709,0.0054,2609.51289,1905.82915
0.003,0.00721,0.00517,2623.26648,1898.09045
0.00334,0.00698,0.00505,2617.76504,1899.49749
0.00311,0.00721,0.00505,2618.68195,1888.24121
0.00322,0.00709,0.00481,2620.51576,1888.24121
0.00322,0.00721,0.0047,2625.10029,1892.46231
0.003,0.00709,0.00493,2622.34957,1890.35176
0.00322,0.00721,0.00481,2623.26648,1884.72362
0.00311,0.00698,0.00493,2618.68195,1884.0201
0.00322,0.00709,0.00481,2617.76504,1891.05528
0.00311,0.00698,0.00493,2623.26648,1890.35176
0.00334,0.00686,0.00493,2623.26648,1891.75879
0.00356,0.00686,0.00493,2621.43266,1892.46231
0.00334,0.00686,0.00505,2621.43266,1892.46231
0.00322,0.00674,0.00517,0.12178,0.09528
0.00311,0.00674,0.00481,0.14212,0.17387
0.00322,0.00663,0.00481,0.12951,0.16945
0.00334,0.00698,0.00481,0.14642,0.1799
0.00356,0.00721,0.00493,0.14814,0.19879
0.003,0.00709,0.00493,0.149,0.21307
0.003,0.00709,0.00493,0.14556,0.21126
0.003,0.00698,0.00481,0.13725,0.20442
0.003,0.00698,0.00481,0.12751,0.20221
0.00289,0.00709,0.00493,0.12607,0.19236
0.00289,0.00709,0.00481,0.12407,0.18834
0.00311,0.00709,0.00481,0.11948,0.18714
0.00311,0.00709,0.00493,0.11519,0.18332
0.003,0.00709,0.00493,0.11347,0.17829
