Column_1,Column_2,Column_3,Column_4,Column_5
0.0278,0.04465,0.03805,0.11891,0.13347
0.02758,0.04477,0.03793,0.11777,0.13266
0.02724,0.045,0.03781,0.11691,0.13307
0.02702,0.04488,0.03805,0.11633,0.13045
0.02758,0.04488,0.0384,0.11547,0.12884
0.02735,0.04477,0.03875,0.1149,0.12784
0.02769,0.04453,0.03852,0.11461,0.12704
0.02769,0.04465,0.03852,0.11433,0.12603
0.0278,0.04477,0.03852,0.11433,0.12442
0.02769,0.04488,0.03828,0.11289,0.12241
0.02769,0.04477,0.0384,0.11175,0.12
0.02769,0.04488,0.0384,0.11175,0.11819
0.02735,0.04465,0.03805,0.1106,0.11698
0.02724,0.04465,0.0384,0.1192,0.11819
0.02691,0.04477,0.0384,2341.7765,1613.16583
0.02691,0.04488,0.03828,2635.18625,1670.85427
0.02658,0.04477,0.0384,2591.17479,1604.72362
0.02658,0.04477,0.03852,2584.75645,1588.54271
0.02647,0.04465,0.03863,2604.01146,1587.8392
0.02691,0.04477,0.03863,2630.60172,1575.17588
0.02735,0.04465,0.03875,2637.93696,1570.25126
0.02735,0.04465,0.03863,2635.18625,1568.84422
0.02713,0.04442,0.03852,2631.51862,1573.76884
0.02669,0.04465,0.03828,2631.51862,1563.9196
0.02702,0.04453,0.0384,2643.4384,1559.69849
0.02702,0.04442,0.03793,2650.77364,1561.10553
0.02647,0.0443,0.03816,2650.77364,1562.51256
0.02658,0.0443,0.03805,2650.77364,1556.88442
0.02669,0.04442,0.03805,2650.77364,1553.36683
0.02647,0.04453,0.03816,2647.10602,1549.84925
0.02658,0.04442,0.03793,2654.44126,1549.14573
0.0268,0.04442,0.03793,2662.69341,1550.55276
0.02658,0.04442,0.03781,2662.69341,1544.92462
0.02635,0.04465,0.03781,2654.44126,1542.81407
0.02669,0.04453,0.03758,2652.60745,1542.11055
0.02702,0.04442,0.03793,2590.25788,1547.73869
0.02713,0.04442,0.03781,0.12636,0.14432
0.02713,0.04442,0.03769,0.10602,0.16201
0.02702,0.0443,0.03793,0.13123,0.18452
0.02713,0.04442,0.03793,0.16877,0.20965
0.02702,0.0443,0.03781,0.16619,0.21226
0.02635,0.0443,0.03793,0.1616,0.21367
0.02624,0.04419,0.03781,0.16074,0.19417
0.02658,0.0443,0.03769,0.1639,0.19477
0.02669,0.0443,0.03781,0.16991,0.19618
0.02647,0.04419,0.03781,0.17077,0.20201
0.02669,0.04419,0.03793,0.16819,0.18734
0.02691,0.04407,0.03781,0.16132,0.1809
0.02713,0.04395,0.03769,0.15473,0.18271
0.02691,0.04395,0.03769,0.15043,0.17889
