Column_1,Column_2,Column_3,Column_4,Column_5
0.006,0.00919,0.00446,0.04413,0.05106
0.00612,0.00919,0.00458,0.04355,0.04925
0.006,0.00907,0.00434,0.04269,0.04784
0.006,0.00895,0.0047,0.04298,0.04884
0.00589,0.00907,0.00446,0.04183,0.04603
0.00589,0.00895,0.00458,0.04155,0.04543
0.00578,0.00907,0.00446,0.04069,0.04643
0.00589,0.00884,0.00423,0.0404,0.04543
0.006,0.00884,0.00434,0.04011,0.04442
0.006,0.00907,0.00446,0.0384,0.04261
0.006,0.00907,0.0047,0.03754,0.04241
0.006,0.00907,0.00446,0.03696,0.04121
0.006,0.00919,0.00423,0.03582,0.03618
0.00589,0.0093,0.00446,0.03496,0.03497
0.00589,0.00919,0.00446,0.46017,0.37126
0.006,0.00919,0.00446,2537.07736,1969.14573
0.006,0.00919,0.00458,2526.0745,1909.34673
0.00612,0.00907,0.0047,2462.80802,1927.63819
0.006,0.00907,0.00493,2457.30659,1949.44724
0.006,0.00919,0.0047,2465.55874,1943.8191
0.006,0.00919,0.00434,2454.55587,1941.00503
0.00589,0.00907,0.00423,2445.38682,1943.11558
0.00578,0.00907,0.00446,2460.05731,1938.19095
0.00589,0.00907,0.0047,2478.39542,1933.96985
0.00589,0.00907,0.00446,2488.48138,1929.04523
0.00578,0.00919,0.00446,2491.23209,1931.8593
0.00578,0.00919,0.00423,2499.48424,1933.96985
0.00589,0.00907,0.00434,2498.56734,1933.96985
0.00589,0.00907,0.00446,2510.48711,1931.8593
0.00578,0.00907,0.00434,2523.32378,1933.26633
0.00578,0.00919,0.00411,2523.32378,1931.8593
0.00589,0.00907,0.00423,2527.90831,1937.48744
0.00567,0.00919,0.00446,2528.82521,1940.30151
0.00589,0.00907,0.00423,2529.74212,1937.48744
0.00578,0.0093,0.00423,2525.15759,1938.89447
0.00612,0.00919,0.00434,2514.15473,1941.70854
0.006,0.00919,0.00434,0.10602,0.07739
0.00589,0.00919,0.00423,0.11375,0.17427
0.00589,0.00895,0.00399,0.12464,0.16744
0.00589,0.00895,0.00411,0.12607,0.16322
0.00578,0.00895,0.00411,0.12464,0.17447
0.00578,0.00919,0.00411,0.12865,0.18573
0.00578,0.00919,0.00423,0.12837,0.19196
0.00612,0.00919,0.00434,0.12464,0.1998
0.00612,0.00953,0.00434,0.11834,0.2008
0.00634,0.00953,0.00423,0.11605,0.19698
0.00656,0.00953,0.00411,0.11547,0.19136
0.00634,0.0093,0.00399,0.11375,0.19035
0.00656,0.00942,0.00411,0.10802,0.18673
0.00645,0.00942,0.00399,0.10201,0.17508
