Column_1,Column_2,Column_3,Column_4,Column_5
0.00423,0.00256,0.00176,0.0467,0.05246
0.00411,0.00256,0.00258,0.04441,0.05085
0.00411,0.00244,0.00235,0.04327,0.04925
0.00434,0.00244,0.00211,0.04298,0.04985
0.00445,0.00233,0.00235,0.04183,0.04764
0.00411,0.00221,0.00223,0.04011,0.04643
0.00411,0.00186,0.00235,0.03782,0.04482
0.004,0.00233,0.00258,0.03725,0.04402
0.00411,0.00221,0.00211,0.03668,0.04201
0.004,0.00209,0.00247,0.0361,0.0396
0.00411,0.00221,0.00223,0.03496,0.03839
0.00411,0.00209,0.00223,0.03467,0.03658
0.00411,0.00221,0.00211,0.03467,0.03578
0.004,0.00209,0.00211,0.03467,0.03477
0.00411,0.00198,0.00223,0.03438,0.04482
0.004,0.00221,0.002,2751.63324,1957.18593
0.004,0.00221,0.00176,2631.51862,2008.54271
0.00411,0.00233,0.00176,2606.76218,1962.81407
0.00411,0.00221,0.002,2601.26074,1940.30151
0.004,0.00221,0.00188,2599.42693,1923.41709
0.00411,0.00233,0.002,2599.42693,1907.23618
0.00445,0.00221,0.00211,2597.59312,1903.01508
0.00423,0.00186,0.00223,2609.51289,1900.20101
0.00423,0.00186,0.00223,2598.51003,1903.71859
0.00423,0.00198,0.00211,2580.17192,1898.79397
0.00434,0.00198,0.00223,2570.08596,1888.94472
0.00445,0.00198,0.00211,2560,1891.05528
0.00467,0.00221,0.00211,2553.58166,1888.24121
0.00456,0.00221,0.00211,2551.74785,1884.0201
0.00456,0.00244,0.002,2559.08309,1934.67337
0.00445,0.00233,0.00211,2560,1943.11558
0.00456,0.00209,0.00223,2566.41834,1941.00503
0.00456,0.00186,0.00258,2562.75072,1935.37688
0.00445,0.00186,0.00235,2561.83381,1942.41206
0.00456,0.00209,0.00235,2559.08309,1943.8191
0.00445,0.00198,0.002,2559.08309,1944.52261
0.00445,0.00209,0.00211,0.12292,0.09588
0.00445,0.00198,0.00211,0.13811,0.1594
0.00467,0.00186,0.00235,0.15759,0.14352
0.00467,0.00279,0.00223,0.15616,0.15317
0.00445,0.00267,0.00258,0.15415,0.16683
0.00445,0.00233,0.00235,0.15903,0.17106
0.00445,0.00198,0.00282,0.15473,0.17608
0.00445,0.00186,0.00258,0.14957,0.18432
0.00456,0.00221,0.00247,0.1404,0.18714
0.00411,0.00198,0.00223,0.13582,0.18352
0.00467,0.00186,0.00223,0.12751,0.17869
0.00467,0.00198,0.00235,0.11977,0.18191
0.00467,0.00221,0.0027,0.11404,0.17588
0.00467,0.00221,0.00294,0.11175,0.17769
