Column_1,Column_2,Column_3,Column_4,Column_5
0.01234,0.01488,0.01315,0.07679,0.09869
0.01234,0.01488,0.01292,0.0765,0.09849
0.01257,0.01477,0.01303,0.0745,0.0993
0.01212,0.01477,0.0128,0.07421,0.09769
0.01234,0.01465,0.01315,0.07307,0.09467
0.01223,0.01465,0.01292,0.07135,0.09226
0.01223,0.01465,0.01292,0.07135,0.09045
0.01223,0.01465,0.0128,0.07077,0.08905
0.01234,0.01477,0.01292,0.06991,0.08784
0.01245,0.01453,0.01292,0.06963,0.08623
0.01245,0.01442,0.0128,0.06877,0.08543
0.01257,0.01442,0.01292,0.06877,0.08422
0.01245,0.01453,0.01315,0.06791,0.08302
0.01257,0.01453,0.01315,0.06819,0.08302
0.01257,0.0143,0.01303,0.08596,0.08241
0.01245,0.015,0.01292,2521.48997,1827.03518
0.01257,0.01488,0.01327,2722.29226,1720.1005
0.01234,0.01523,0.01315,2689.28367,1663.8191
0.01245,0.01535,0.01327,2666.36103,1638.49246
0.01245,0.01535,0.01315,2659.94269,1636.38191
0.01245,0.01558,0.01315,2653.52436,1627.23618
0.01257,0.0157,0.01315,2643.4384,1632.86432
0.01257,0.01535,0.01315,2626.9341,1632.86432
0.01257,0.01547,0.01303,2613.18052,1635.67839
0.01268,0.0157,0.0128,2606.76218,1637.08543
0.01279,0.0157,0.01292,2603.09456,1629.34673
0.01268,0.01547,0.01303,2601.26074,1626.53266
0.01268,0.01547,0.01339,2590.25788,1624.42211
0.01257,0.01558,0.01327,2592.09169,1630.05025
0.01245,0.01547,0.01339,2594.84241,1630.75377
0.01234,0.01547,0.01339,2597.59312,1631.45729
0.01234,0.01558,0.01327,2597.59312,1630.75377
0.01268,0.0157,0.01315,2601.26074,1630.75377
0.01257,0.0157,0.01315,2604.92837,1629.34673
0.01245,0.01547,0.01303,2610.4298,1621.60804
0.01245,0.01558,0.01268,2614.09742,1619.49749
0.01234,0.01547,0.01268,0.13438,0.05387
0.01268,0.01523,0.01268,0.11404,0.21025
0.01268,0.01547,0.01268,0.12751,0.18673
0.01245,0.01558,0.01292,0.14986,0.17548
0.01234,0.01547,0.01292,0.15587,0.17467
0.01234,0.01535,0.01292,0.15845,0.19055
0.01245,0.01535,0.01303,0.15874,0.19518
0.01245,0.01547,0.0128,0.16132,0.18995
0.01257,0.0157,0.01292,0.14699,0.1797
0.01245,0.01558,0.0128,0.14785,0.1803
0.01245,0.01558,0.01292,0.14928,0.17548
0.01223,0.01558,0.01268,0.149,0.17608
0.01245,0.01558,0.01268,0.14842,0.17146
0.01234,0.01558,0.01268,0.14728,0.17025
