Column_1,Column_2,Column_3,Column_4,Column_5
0.00878,0.01012,0.00716,0.0467,0.07739
0.0089,0.01012,0.0074,0.0467,0.07538
0.00878,0.01,0.0074,0.04642,0.07216
0.00867,0.00988,0.00728,0.04699,0.07035
0.00901,0.00977,0.00716,0.0467,0.07075
0.00901,0.01,0.00705,0.04613,0.06975
0.00901,0.01012,0.00705,0.0447,0.06915
0.00878,0.01012,0.00705,0.04384,0.06935
0.00878,0.01,0.00693,0.04355,0.06653
0.0089,0.01,0.00693,0.04298,0.06372
0.00878,0.01,0.00693,0.04212,0.06211
0.00867,0.00988,0.00693,0.04183,0.06111
0.00878,0.00988,0.00658,0.04126,0.0593
0.00878,0.00988,0.00658,0.04097,0.05869
0.00878,0.01,0.00681,0.49713,0.0599
0.00878,0.01012,0.00681,2567.33524,1628.64322
0.00878,0.01012,0.00681,2512.32092,1853.76884
0.00823,0.01012,0.00705,2493.98281,1780.60302
0.00845,0.00988,0.00681,2482.06304,1731.35678
0.00867,0.00988,0.00681,2479.31232,1698.99497
0.00878,0.01,0.00693,2478.39542,1684.22111
0.00834,0.01023,0.00681,2493.0659,1669.44724
0.00867,0.01023,0.00669,2479.31232,1659.59799
0.00867,0.01023,0.00693,2487.56447,1652.56281
0.00867,0.01023,0.00681,2481.14613,1647.63819
0.00867,0.01035,0.00693,2474.72779,1650.45226
0.00834,0.01035,0.00693,2482.06304,1648.34171
0.00834,0.01035,0.00705,2480.22923,1646.23116
0.00823,0.01023,0.00716,2482.97994,1650.45226
0.00823,0.01012,0.00693,2490.31519,1642.01005
0.00823,0.01023,0.00716,2501.31805,1634.97487
0.00801,0.01023,0.00716,2502.23496,1635.67839
0.00812,0.01023,0.00693,2508.6533,1637.08543
0.00823,0.01023,0.00669,2524.24069,1641.30653
0.00867,0.01058,0.00681,2531.57593,1642.71357
0.00856,0.01047,0.00681,2540.74499,1642.71357
0.00834,0.01047,0.00681,0.11748,0.0597
0.00823,0.01047,0.00681,0.13868,0.19116
0.00823,0.01035,0.00681,0.14384,0.1803
0.00823,0.01012,0.00669,0.13926,0.16482
0.00812,0.01012,0.00681,0.14241,0.16402
0.00823,0.01012,0.00693,0.14011,0.18412
0.00823,0.01012,0.00705,0.1298,0.20563
0.00823,0.01035,0.00705,0.12407,0.20462
0.00834,0.01058,0.00705,0.1255,0.20402
0.00834,0.01023,0.00693,0.12579,0.20623
0.00856,0.01012,0.00716,0.12607,0.2006
0.00823,0.01012,0.00705,0.12607,0.19638
0.00845,0.01023,0.00705,0.12378,0.19337
0.00845,0.01012,0.00716,0.11805,0.19075
