Column_1,Column_2,Column_3,Column_4,Column_5
0.00245,0.00384,0.00505,0.03725,0.06553
0.00245,0.00384,0.00481,0.0361,0.06513
0.00256,0.00384,0.00481,0.03496,0.06432
0.00256,0.00395,0.00493,0.03381,0.0605
0.00222,0.00384,0.00481,0.03266,0.05668
0.00167,0.00395,0.00493,0.03238,0.05648
0.00167,0.00395,0.00493,0.03209,0.05447
0.00178,0.00384,0.00505,0.03095,0.05246
0.00167,0.00384,0.00493,0.03037,0.05166
0.00156,0.00384,0.00505,0.02951,0.04884
0.00167,0.00384,0.00481,0.02894,0.04784
0.00167,0.00395,0.00458,0.02751,0.04744
0.00178,0.00384,0.00481,0.02636,0.04663
0.00167,0.00372,0.00481,0.03266,0.34633
0.00145,0.00372,0.00458,2269.34097,2094.37186
0.00145,0.0036,0.00434,2610.4298,2021.20603
0.00167,0.00372,0.00446,2557.24928,1985.32663
0.00145,0.00372,0.00423,2529.74212,1956.48241
0.002,0.00372,0.00423,2529.74212,1942.41206
0.00222,0.0036,0.00446,2532.49284,1927.63819
0.00211,0.0036,0.0047,2533.40974,1926.23116
0.00222,0.00349,0.00481,2529.74212,1923.41709
0.00222,0.00337,0.00481,2530.65903,1921.30653
0.00222,0.00337,0.00458,2526.0745,1915.67839
0.00222,0.00337,0.00458,2519.65616,1905.12563
0.00234,0.00349,0.00446,2515.07163,1895.9799
0.00256,0.00337,0.00458,2522.40688,1892.46231
0.00245,0.00337,0.0047,2527.90831,1889.64824
0.00222,0.00337,0.00446,2533.40974,1890.35176
0.00222,0.00337,0.0047,2534.32665,1892.46231
0.00211,0.00337,0.00446,2540.74499,1891.75879
0.00222,0.00314,0.00458,2541.66189,1889.64824
0.00222,0.00337,0.00446,2540.74499,1889.64824
0.00222,0.00326,0.00458,2543.4957,1887.53769
0.00222,0.00337,0.00446,2546.24642,1885.42714
0.00222,0.00337,0.00434,2333.52436,1886.13065
0.00211,0.00326,0.00434,0.11662,0.15196
0.00222,0.00326,0.00446,0.11748,0.17427
0.00211,0.00302,0.00423,0.13811,0.16382
0.00234,0.00291,0.00434,0.1384,0.16965
0.00222,0.00279,0.00423,0.14928,0.17648
0.00211,0.00291,0.00434,0.14928,0.18915
0.00222,0.00302,0.00423,0.14699,0.20101
0.00222,0.00302,0.00446,0.14814,0.19879
0.00234,0.00279,0.00458,0.14986,0.21367
0.00211,0.00279,0.00446,0.14327,0.21347
0.00222,0.00279,0.00446,0.13868,0.21065
0.00222,0.00291,0.00458,0.13238,0.20201
0.00222,0.00291,0.00458,0.12579,0.20101
0.00222,0.00291,0.0047,0.1192,0.20281
