Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7
3.577143107192504e-07,1.328e-06,2.7008776746637066e-06,7.194e-07,1.71939e-06,1.67551e-06,8.31818e-07
3.863108327040662e-06,1.342e-06,1.7639478090936902e-06,7.204e-07,1.79898e-06,1.67347e-06,8.23636e-07
1.8379327764559495e-06,1.372e-06,1.1944866396458326e-06,7.295e-07,1.81633e-06,1.68265e-06,8.2202e-07
1.7235614325142645e-08,1.342e-06,8.782299235256689e-07,7.343e-07,1.83367e-06,1.68061e-06,8.34444e-07
2.202399104366658e-06,1.353e-06,3.820854075544222e-08,7.278e-07,1.81735e-06,1.67959e-06,8.48283e-07
2.2470580813078223e-06,1.323e-06,9.475555526214285e-07,7.344e-07,1.82245e-06,1.68061e-06,8.40909e-07
1.4154583465729104e-06,1.314e-06,3.472657442233411e-06,7.299e-07,1.82755e-06,1.70408e-06,8.53535e-07
1.0388690665802452e-06,1.316e-06,4.0806245982698727e-07,7.385e-07,1.82959e-06,1.70918e-06,8.5798e-07
1.4081957231767558e-06,1.278e-06,9.531789724980876e-08,7.435e-07,1.79694e-06,1.70102e-06,8.63636e-07
3.869393305708347e-06,1.257e-06,2.0400870057112675e-06,7.507e-07,1.8051e-06,1.68673e-06,8.50505e-07
2.330294006977329e-08,1.248e-06,3.361386061595629e-06,7.795e-07,1.80714e-06,1.69184e-06,8.51717e-07
3.585024861438557e-06,1.256e-06,8.091818447331031e-07,7.837e-07,1.78878e-06,1.70102e-06,8.55758e-07
3.7202065329271597e-06,1.247e-06,1.643604790935412e-06,8.062e-07,1.77755e-06,1.71327e-06,8.57778e-07
2.8804186767774928e-06,1.224e-06,2.1572519805778247e-06,8.231e-07,1.79082e-06,1.7102e-06,8.61414e-07
1.6918899514268107e-06,1.191e-06,3.191719590498852e-06,8.28e-07,1.81122e-06,1.71224e-06,8.5e-07
3.3186107048644545e-06,1.198e-06,2.371245852432271e-06,8.1e-07,1.79694e-06,1.71122e-06,8.51919e-07
7.382108767955873e-07,1.215e-06,2.653568183966657e-07,8.387e-07,1.8051e-06,1.7102e-06,8.46263e-07
3.3560062290601167e-06,1.215e-06,4.5580190623198467e-07,8.352e-07,1.79694e-06,1.71429e-06,8.39091e-07
2.1481147079995987e-06,1.179e-06,5.476009058857545e-07,8.089e-07,1.76633e-06,8.15408e-06,8.36768e-07
2.496504464693948e-06,1.179e-06,2.702357261291495e-06,7.956e-07,1.78878e-06,2.92959e-05,8.36465e-07
9.140316733976345e-07,1.175e-06,9.135735498410837e-07,8.068e-07,1.79796e-06,0.000449898,8.29899e-07
2.817269634897434e-06,1.16e-06,3.2548354623655763e-06,7.939e-07,1.78878e-06,0.000503265,8.39798e-07
8.022936118194694e-07,1.146e-06,3.7315860393054103e-06,7.929e-07,1.77041e-06,0.000502143,8.41212e-07
2.5265238407446296e-06,1.129e-06,1.9275836719661094e-06,7.896e-07,1.77041e-06,0.00050051,8.45051e-07
1.61069932502635e-07,1.143e-06,4.7049111760380844e-07,7.972e-07,2.70612e-06,0.000481224,8.51717e-07
1.2551851577601792e-06,1.116e-06,3.567198878211836e-06,8.119e-07,1.65102e-05,4.2551e-05,8.48687e-07
8.223061165808256e-07,1.116e-06,3.1421047968297564e-06,8.227e-07,0.000250306,4.58878e-07,8.45051e-07
