Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7
2.028920781694705e-06,1.047e-06,3.25642314199912e-06,7.948e-07,1.3551e-06,1.41633e-06,8.31717e-07
3.6644138209687585e-06,1.004e-06,3.185044855872514e-06,7.895e-07,1.32041e-06,1.47857e-06,8.34949e-07
3.783319711806448e-06,9.943e-07,1.3023107023630045e-06,7.887e-07,1.3949e-06,1.48367e-06,8.54949e-07
2.2128494703695163e-06,9.718e-07,2.71303457992135e-06,7.924e-07,1.51122e-06,1.45612e-06,8.66869e-07
2.9717030446990553e-06,9.634e-07,2.2580704147766907e-06,7.911e-07,1.57755e-06,1.45204e-06,8.73232e-07
7.484255817339593e-07,9.249e-07,1.698906937669955e-07,7.881e-07,1.57551e-06,1.43878e-06,8.55354e-07
1.1406934592068008e-06,9.026e-07,3.1579792503218374e-06,7.881e-07,1.61939e-06,1.46122e-06,8.66061e-07
6.873085400331238e-07,9.252e-07,3.7672105848446083e-06,7.827e-07,1.63163e-06,1.46735e-06,8.49798e-07
3.1522794450248923e-06,9.486e-07,4.0572782992774934e-07,7.909e-07,1.6102e-06,1.40918e-06,8.54949e-07
2.2219233465796594e-06,9.466e-07,3.7069826324991395e-06,7.813e-07,1.59286e-06,1.31327e-06,8.58889e-07
5.59582482794906e-07,9.849e-07,2.7356364199745993e-06,7.886e-07,1.58367e-06,1.33061e-06,8.80505e-07
3.058919422200016e-06,9.618e-07,2.559965140603949e-06,7.837e-07,1.58061e-06,1.37347e-06,8.70404e-07
3.986682356429252e-06,9.481e-07,1.2129642263930348e-06,7.856e-07,1.58367e-06,1.41429e-06,8.92727e-07
3.3803758254442715e-06,9.833e-07,3.85695767581619e-06,7.897e-07,1.59286e-06,1.41122e-06,8.93131e-07
2.1491910055489783e-08,9.906e-07,5.276626406004885e-07,7.824e-07,1.57551e-06,1.40306e-06,9.07879e-07
3.2204554877618057e-06,9.807e-07,3.893363677746689e-06,7.823e-07,1.57449e-06,1.43469e-06,9.12121e-07
3.629336264779843e-06,9.822e-07,1.6016586949230314e-06,7.777e-07,1.56735e-06,1.42857e-06,9.18384e-07
3.756362738656204e-06,9.93e-07,1.8817608799930098e-06,7.909e-07,1.57857e-06,1.42857e-06,9.2e-07
1.1017646246048084e-06,9.869e-07,3.7619243805819657e-06,7.969e-07,1.57347e-06,2.55306e-06,9.13434e-07
1.631021704911213e-06,1.016e-06,3.956559465792433e-06,8.014e-07,1.58469e-06,1.61327e-05,9.04747e-07
1.454202993862168e-06,9.869e-07,1.6651808408209838e-06,7.923e-07,1.57959e-06,0.000286531,9.1303e-07
5.228024879890247e-08,1.009e-06,7.38891887844896e-07,7.994e-07,1.56327e-06,0.00050102,9.20303e-07
2.040039446487946e-06,9.98e-07,3.175354844024812e-06,7.979e-07,1.58571e-06,0.000502959,9.14949e-07
3.6787125622461275e-06,1e-06,3.4705709247284406e-06,7.956e-07,1.56939e-06,0.000503367,9.09495e-07
1.1184327138401912e-06,1.004e-06,3.704177148847276e-06,8.043e-07,2.17347e-06,0.000501633,9.26263e-07
1.3625307373462058e-07,9.962e-07,1.7134955213759125e-06,8.154e-07,1.64796e-05,0.000261939,9.06566e-07
3.5314175121432152e-06,1.01e-06,1.828571780875272e-06,8.097e-07,0.000222347,4.42347e-06,9.12424e-07
1.949961105254511e-06,1.006e-06,1.8640727810747792e-06,8.07e-07,0.000469694,2.59796e-07,9.25859e-07
3.4234548103512935e-06,1.023e-06,9.98584665455672e-07,8.056e-07,0.000470102,2.1551e-07,9.39899e-07
2.493315378667343e-06,1.024e-06,2.654066787156526e-07,8.124e-07,0.00046551,1.97551e-07,9.37071e-07
1.4157939783649285e-06,1.016e-06,2.7311330596375403e-06,8.928e-07,0.000461531,1.85816e-07,9.43333e-07
2.0116388437772547e-07,1.033e-06,1.7663642280333021e-06,1.185e-05,0.00023051,1.78673e-07,9.38788e-07
1.955615380658823e-06,9.938e-07,9.399700704931257e-07,9.362e-05,1.08673e-05,1.75204e-07,9.41111e-07
3.6699573521894014e-08,9.992e-07,2.247220825901543e-06,0.0004802,4.71633e-07,8.14082e-07,9.38384e-07
1.8224155471518547e-06,9.958e-07,1.460311627494315e-06,0.0004876,3.71327e-07,2.01939e-06,9.41515e-07
3.480305197662415e-06,9.958e-07,3.053014384440342e-06,0.0004822,5.57041e-07,2.69184e-06,9.46566e-07
7.985005608614747e-07,9.974e-07,2.8150784650130274e-06,0.0004787,1.02959e-06,4.33571e-06,7.7404e-06
3.2316692722323456e-06,1.014e-06,5.518327197079142e-07,0.000433,1.74082e-06,2.25612e-06,3.10707e-05
1.3685794433040912e-06,9.826e-07,1.8640373021357388e-06,1.926e-05,3.20714e-06,1.95306e-06,0.000439091
1.0500100202013103e-06,9.623e-07,4.5379740327587334e-07,3.201e-07,3.48469e-06,6.38163e-07,0.000474545
5.461265065622744e-07,9.993e-07,3.915187636735121e-06,2.118e-07,4.69082e-06,1.52347e-06,0.000470909
2.4717814722247893e-06,1.173e-05,6.312796229854153e-07,1.911e-07,4.3949e-06,1.53571e-06,0.000467778
1.2185609514082961e-06,7.761e-05,2.133846267241683e-06,1.786e-07,4.94694e-06,1.55102e-06,0.00044404
1.2884734023543561e-06,0.0004371,3.917189725116635e-06,1.738e-07,4.39592e-06,1.59388e-06,3.70808e-05
2.1145960306115267e-06,0.0004538,2.7407580317016296e-06,1.709e-07,1.6602e-06,1.6e-06,1.09293e-06
1.7314697329549985e-06,0.0004552,1.2384777307632298e-06,5.614e-07,1.15204e-06,1.58776e-06,3.71313e-07
2.899762465595703e-06,0.0004553,1.0560450724364991e-06,3.67e-06,1.05714e-06,1.60204e-06,2.72121e-07
1.7360549370395345e-06,0.0001632,2.3673283952128725e-06,5.02e-06,1.16735e-06,1.57245e-06,1.99192e-07
8.009025192593099e-08,7.002e-06,3.2667147805108255e-06,6.385e-06,1.23469e-06,1.55918e-06,3.01515e-07
1.7177788544821127e-07,9.335e-07,2.073243468707517e-06,2.651e-06,1.32245e-06,1.58878e-06,1.66364e-06
2.5225250183477984e-07,7.058e-07,1.531545668908099e-06,1.151e-06,9.69082e-07,1.61429e-06,1.87273e-06
3.71250102314126e-06,2.956e-07,2.2967736205270885e-06,1.055e-06,5.7398e-07,1.63061e-06,2.78586e-06
1.6235655445979925e-06,2.62e-07,3.6383874117503792e-06,1.059e-06,6.57755e-07,1.64388e-06,4.82727e-06
3.7609000215931567e-06,9.638e-07,3.5486077972336795e-06,8.977e-07,9.93163e-07,1.70306e-06,4.80808e-06
1.965835455367124e-06,2.723e-06,1.5936843784148924e-06,1.034e-06,1.36735e-06,1.68367e-06,4.20404e-06
