Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7
4.93579e-07,1.492e-06,5.931e-07,1.05368e-06,3.850794020345125e-07,9.043e-07,3.7776590009630906e-06
4.92632e-07,1.488e-06,5.948e-07,1.04484e-06,2.917178243009351e-06,8.639e-07,4.1690048349752385e-07
5.00211e-07,1.49e-06,5.924e-07,1.06842e-06,2.4322718092802185e-06,8.498e-07,9.89905326747238e-07
4.99895e-07,1.496e-06,5.938e-07,1.07895e-06,2.152502630004549e-06,8.594e-07,1.78264776204383e-06
5.00526e-07,1.496e-06,5.96e-07,1.07368e-06,2.9173360994479472e-06,8.743e-07,3.3638985909653125e-06
5.02105e-07,1.496e-06,5.977e-07,1.06632e-06,2.165788080511367e-06,7.594e-07,3.052114440744025e-07
5.05789e-07,1.495e-06,5.972e-07,1.07053e-06,1.6448531230576768e-06,6.871e-07,4.5567017169931034e-07
5.09368e-07,1.499e-06,6.037e-07,1.05126e-06,1.2612846393668713e-06,6.912e-07,3.7932194244592584e-06
5.15895e-07,1.495e-06,6.161e-07,1.03095e-06,2.436043043340547e-06,6.897e-07,3.7963961079063246e-06
5.21684e-07,1.493e-06,6.184e-07,1.01495e-06,2.7793254670642665e-06,6.795e-07,2.3885315196409395e-07
5.28105e-07,1.495e-06,6.165e-07,1.01726e-06,7.974247216688006e-07,7.046e-07,3.324710371788033e-06
5.27684e-07,1.494e-06,6.176e-07,1.01632e-06,2.9584526817933953e-06,7.363e-07,3.3836189649040483e-06
5.25263e-07,1.499e-06,6.251e-07,1.01558e-06,3.0748893403860444e-06,7.535e-07,9.264466838359242e-07
5.31789e-07,1.502e-06,6.284e-07,1.01389e-06,3.090793408100219e-06,7.702e-07,9.732467769045612e-07
5.37789e-07,1.506e-06,6.318e-07,1.01032e-06,4.120916614890384e-07,7.814e-07,4.553221336750703e-07
5.32316e-07,1.509e-06,6.404e-07,1.01632e-06,1.104999812851316e-06,7.785e-07,1.5131583041199188e-06
5.35895e-07,1.505e-06,6.42e-07,1.03432e-06,1.6091883828850685e-06,8.1e-07,3.968838299543389e-06
5.38842e-07,1.497e-06,3.116e-06,1.03726e-06,4.2166477613645224e-07,8.091e-07,3.176604941427316e-06
5.48632e-07,1.507e-06,1.457e-05,1.01968e-06,3.940981747493757e-06,8.365e-07,1.8187992646035518e-06
5.54526e-07,1.509e-06,0.0002959,1.03274e-06,2.4282025771598036e-06,8.364e-07,6.121721005943575e-07
5.65263e-07,6.04e-06,0.0004551,1.03695e-06,1.3865319798860787e-06,8.366e-07,1.0315395125595262e-06
5.66526e-07,1.556e-05,0.0004529,1.02316e-06,4.2990103464097593e-07,8.47e-07,1.9755293277549246e-06
5.84526e-07,0.0003953,0.000449,1.01558e-06,8.310210727898894e-07,8.592e-07,2.3010976690499303e-06
5.90211e-07,0.0004729,0.0004472,1.02632e-06,8.307708006102281e-07,8.626e-07,2.727307204389596e-06
5.83895e-07,0.0004702,0.0001609,1.03779e-06,6.663519597205951e-07,8.598e-07,1.8228031466271454e-07
6.01474e-07,0.0004668,7.24e-06,1.03137e-06,3.1145949084518755e-06,8.828e-07,1.47405772352579e-06
5.98842e-07,0.0004595,4.372e-07,1.02305e-06,1.3611678481701651e-06,8.834e-07,9.743493942720307e-07
6.16105e-07,8.817e-05,4.539e-07,1.02326e-06,2.1415027139867135e-06,8.72e-07,2.9743791171745424e-06
6.35158e-07,1.514e-06,2.066e-07,1.02884e-06,1.20712809293788e-06,8.625e-07,2.7757669691291527e-06
6.35158e-07,2.912e-07,3.953e-07,1.03874e-06,3.074125620287554e-06,8.576e-07,9.708209727856332e-07
6.33579e-07,2.382e-07,3.103e-06,1.06e-06,5.496741002497667e-07,8.512e-07,2.8105399637894472e-06
6.42526e-07,1.877e-07,3.893e-06,1.05232e-06,3.9097488975324126e-06,8.472e-07,4.6522335983327823e-07
6.65579e-07,1.794e-07,3.586e-06,1.00884e-05,3.110896993983146e-06,8.644e-07,3.432893231457046e-06
6.85474e-07,1.736e-07,4.047e-06,5.76842e-05,3.615048016917536e-06,8.531e-07,2.9028432336575437e-07
6.75789e-07,1.034e-06,5.254e-06,0.000442316,3.782703672712356e-06,8.312e-07,4.145363386651022e-07
6.56526e-07,2e-06,5.281e-06,0.000467684,3.6019582243990216e-06,8.468e-07,1.8992950743709635e-06
6.71895e-07,2.817e-06,3.883e-06,0.000470211,3.185371739803798e-06,8.53e-07,3.0070918938486958e-06
6.87789e-07,3.342e-06,1.336e-06,0.000471263,1.3448593051202593e-06,8.69e-07,7.798834789582688e-07
2.37684e-06,4.963e-06,1.291e-06,0.000471789,2.5307627045817043e-06,8.455e-07,1.0717978447017762e-07
1.56e-05,1.741e-06,1.364e-06,0.000153789,4.746706859519451e-07,8.411e-07,2.629530099086501e-06
0.000306316,1.671e-06,1.311e-06,5.99368e-06,3.694966934495585e-07,8.658e-07,2.3993790498582366e-06
0.000493263,5.968e-07,1.131e-06,6.35474e-07,3.329754750784629e-06,8.713e-07,1.4914058496862718e-06
0.000490632,7.786e-07,7.974e-07,5.33474e-07,3.1643208262663426e-06,8.567e-07,2.673317682094209e-06
0.000486737,1.545e-06,6.982e-07,2.73684e-07,2.935212106401363e-06,6.078e-06,2.5424133875277413e-06
0.000484842,1.682e-06,8.45e-07,2.31789e-07,9.933153165232111e-07,1.758e-05,4.730045826788562e-07
0.000159158,1.639e-06,7.452e-07,5.80316e-07,2.8087808037503293e-06,0.0004115,1.0037908216712483e-06
6.04526e-06,1.621e-06,7.228e-07,1.64842e-06,2.2866748306288127e-06,0.0004866,2.3950264507882166e-06
3.77895e-07,1.54e-06,6.933e-07,2.72421e-06,3.035524682752142e-06,0.0004823,1.116350609273554e-06
3.12105e-07,1.462e-06,7.017e-07,2.37789e-06,2.6665441330352134e-06,0.0004787,3.2291329341494276e-06
2.40105e-07,1.442e-06,7.28e-07,2.44842e-06,2.7306338282745023e-06,0.0004726,3.537842229572844e-06
2.66e-07,1.455e-06,7.131e-07,4.82737e-06,2.949863811887573e-06,8.791e-05,3.7897088440025163e-06
8.43579e-07,1.457e-06,6.944e-07,1.32842e-06,2.862963778334122e-07,5.526e-07,6.571089428898453e-07
2.21474e-06,1.463e-06,6.862e-07,1.11263e-06,2.9531615615586633e-06,2.223e-07,2.3492091011604846e-06
2.16632e-06,1.469e-06,7.043e-07,1.00432e-06,2.4701943138002353e-06,1.961e-07,2.1489838997323775e-06
5.98842e-06,1.483e-06,7.22e-07,1.30947e-06,3.237624330062777e-06,1.834e-07,1.585276698121612e-06
5.54316e-06,1.496e-06,7.366e-07,1.81474e-06,1.5449355698398554e-06,1.765e-07,1.653175532022835e-06
5.56105e-06,1.505e-06,7.252e-07,7.19895e-07,3.7352676169711308e-06,1.721e-07,2.745556859709942e-06
4.01158e-06,1.511e-06,7.155e-07,7.23895e-07,4.901642065136644e-07,1.693e-07,8.318702643007415e-07
1.41895e-06,1.52e-06,7.014e-07,7.99368e-07,6.216940840598965e-07,1.943e-06,1.6604766316413556e-06
1.55579e-06,1.546e-06,7.07e-07,8.08105e-07,6.406665390109545e-07,3.598e-06,3.2289743178067216e-06
2.28526e-06,1.581e-06,6.926e-07,8.35474e-07,7.035161788347474e-07,6.469e-06,1.1484013163348126e-06
2.59263e-06,1.599e-06,6.81e-07,1.59158e-06,3.05423215783291e-06,4.79e-06,3.885185175594272e-07
2.43684e-06,1.617e-06,6.79e-07,2.05053e-06,3.312280427461446e-06,1.259e-06,1.079444362901782e-06
1.71368e-06,1.627e-06,6.764e-07,2.00842e-06,3.7001575376526077e-06,1.292e-06,2.0590089784361456e-06
1.39684e-06,1.632e-06,6.57e-07,1.86842e-06,5.158217480214983e-07,9.031e-07,2.3163494021487e-06
1.49158e-06,1.852e-06,1.336e-06,2.96632e-06,1.3808534394402735e-06,2.715e-07,3.315728123701171e-06
2.03263e-06,1.888e-06,1.266e-06,6.87474e-07,2.8259812731814153e-06,2.084e-07,1.6726516563520763e-06
4.25158e-06,1.831e-06,1.239e-06,7.48526e-07,3.2414972080649956e-06,1.897e-07,2.3313675191283588e-06
6.62105e-06,1.862e-06,1.27e-06,7.18211e-07,3.9267199729496595e-06,1.792e-07,6.03006026883059e-07
5.63158e-06,1.945e-06,1.241e-06,7.47579e-07,2.7105018563071376e-06,1.736e-07,1.2931534469943604e-06
5.2e-06,1.935e-06,1.17e-06,1.07368e-06,2.2873785014696363e-06,1.691e-07,3.607505603926626e-06
1.35368e-06,1.892e-06,1.139e-06,6.98632e-07,3.2300898383780367e-06,1.688e-07,2.077752930395802e-06
1.00053e-06,1.884e-06,1.161e-06,7.87263e-07,2.2833448355496917e-06,1.907e-06,1.5326179011535114e-06
8.66e-07,1.862e-06,1.126e-06,8.72526e-07,2.600906119770901e-06,4.489e-06,2.3649928366728856e-06
1.59263e-06,1.859e-06,1.142e-06,8.55368e-07,3.827342042612339e-06,5.895e-06,2.7993101401529373e-07
1.55579e-06,1.834e-06,1.126e-06,8.51789e-07,8.426769743787687e-07,2.888e-06,6.450067833891375e-07
1.51789e-06,1.925e-06,1.124e-06,8.63789e-07,2.2688462034481516e-07,1.469e-06,3.917320107242767e-06
1.29684e-06,1.855e-06,1.195e-06,8.83474e-07,7.196436797257738e-07,1.238e-06,2.9917513174950503e-06
1.23368e-06,1.861e-06,1.215e-06,8.86316e-07,2.9948272459116494e-06,1.142e-06,3.3611108898382145e-07
1.15053e-06,1.918e-06,1.251e-06,9.06211e-07,2.789498564640513e-06,1.265e-06,1.8026568841391057e-06
