Column_1,Column_2,Column_3,Column_4,Column_5
0.5,0.0639,0.22486,0.07867,0.14681
0.50087,0.06371,0.22364,0.07803,0.14705
0.49825,0.06295,0.20847,0.07803,0.14608
0.50699,0.06276,0.19917,0.07803,0.14511
0.49213,0.06276,0.1906,0.07782,0.14317
0.50175,0.06295,0.1933,0.07718,0.14244
0.49126,0.06181,0.18963,0.07634,0.14196
0.48252,0.06181,0.18644,0.07612,0.14026
0.48864,0.062,0.1791,0.07634,0.13977
0.49476,0.06162,0.17862,0.07655,0.13977
0.49913,0.06162,0.17788,0.07528,0.13807
0.48601,0.06314,0.17837,0.07464,0.13807
0.48427,0.06428,0.39271,0.07443,0.13492
0.48776,0.06598,2.3056,0.074,0.13371
0.46678,0.06826,3.79814,0.07337,0.13298
0.4799,3046.64391,3720.44287,2985.0933,0.13298
0.4799,3026.92454,3823.81943,2978.8592,2860.0825
0.47815,3066.36329,3811.09616,2967.43003,2759.62145
0.46503,3087.31513,3844.49474,2967.43003,2735.16137
0.46591,3108.26697,3857.21801,2976.78117,2704.58627
0.46154,3129.21881,3904.93027,2989.24936,2706.33341
0.46766,3139.0785,3925.60558,2998.60051,2711.57486
0.47378,3148.93819,3904.93027,3007.95165,2720.3106
0.45892,3166.19264,3895.38782,3020.41985,2731.66707
0.44843,3176.05233,3947.8713,3029.77099,2736.03494
0.46241,3182.21464,3951.05212,3037.04411,2741.27639
0.45542,3190.84187,3957.41375,3041.20017,2747.39141
0.46329,3195.77171,3970.13702,3043.2782,2747.39141
0.45192,3199.46909,3974.90825,3051.59033,2755.25358
0.44056,3201.93402,3986.04111,3055.7464,2758.74788
0.43794,3206.86386,4035.34377,3060.94148,2765.73647
0.45105,3225.35078,4030.57255,3061.98049,2767.48362
0.44231,3232.74554,4019.43969,3069.2536,2767.48362
0.43444,3233.97801,3998.76437,3073.40967,2766.61005
0.43881,3240.14031,3998.76437,3078.60475,2770.10434
0.43706,3242.60523,4001.94519,3083.79983,2770.97792
0.43881,0.01877,0.678,0.07634,2771.85149
0.43531,0.04437,0.23122,0.13677,0.21767
0.43357,0.06579,0.41277,0.14843,0.23684
0.43357,0.0802,0.4321,0.16009,0.25018
0.42657,0.08096,0.58282,0.17472,0.25455
0.43881,0.07395,0.76511,0.16158,0.2446
0.42832,0.07148,0.79936,0.15394,0.24436
0.42395,0.07964,0.6758,0.15331,0.24266
0.43881,0.07509,0.67189,0.14567,0.23489
0.4257,0.07717,0.68485,0.1408,0.23004
0.41871,0.07338,0.56961,0.13677,0.22203
0.41608,0.0656,0.43846,0.13507,0.21475
0.40822,0.05764,0.46734,0.13126,0.21233
0.42657,0.05499,0.46391,0.12701,0.21111
