Column_1,Column_2,Column_3,Column_4,Column_5
0.50612,0.07983,0.138,0.0282,0.03179
0.51136,0.07964,0.12258,0.02778,0.0313
0.4965,0.07831,0.09885,0.02608,0.03106
0.52535,0.07736,0.08759,0.02481,0.03082
0.50699,0.07679,0.07585,0.02396,0.02985
0.51049,0.07622,0.08417,0.02311,0.02839
0.49126,0.0766,0.08344,0.02226,0.02839
0.51049,0.07698,0.08221,0.02142,0.02912
0.49563,0.07736,0.08931,0.02142,0.02863
0.50262,0.07774,0.09224,0.02099,0.02791
0.50524,0.07869,0.08417,0.02057,0.02742
0.47902,0.07907,0.07854,0.0193,0.02596
0.51049,0.07907,0.08246,0.0193,0.02499
0.48864,0.07888,1.72082,0.01908,0.02596
0.50262,0.07926,2.77049,0.01887,0.02669
0.48077,3173.58741,3192.42721,3237.57422,0.02621
0.49301,3129.21881,3206.74089,3241.73028,2506.28488
0.48164,3118.12666,3268.76682,3252.12044,2501.91701
0.47552,3098.40728,3281.49009,3255.23749,2501.91701
0.49388,3115.66174,3330.79276,3266.66667,2501.04344
0.47727,3142.77588,3356.2393,3271.86175,2493.18127
0.4965,3160.03034,3343.51603,3266.66667,2502.79058
0.4764,3166.19264,3335.56398,3266.66667,2513.27348
0.49476,3162.49526,3327.61194,3258.35454,2512.3999
0.46678,3177.28479,3337.15439,3251.08142,2517.64135
0.47552,3190.84187,3349.87766,3251.08142,2520.26207
0.47815,3194.53925,3357.8297,3251.08142,2525.50352
0.46941,3201.93402,3373.73379,3253.15946,2528.99782
0.48164,3204.39894,3372.14338,3263.54962,2532.49211
0.4528,3211.7937,3375.3242,3270.82273,2540.35428
0.48077,3215.49109,3378.50502,3277.05683,2544.72215
0.4493,3221.65339,3380.09542,3283.29092,2556.07862
0.4729,3221.65339,3384.86665,3286.40797,2562.19364
0.46416,3225.35078,3383.27624,3292.64207,2565.68794
0.45979,3224.11832,3386.45706,3289.52502,2568.30866
0.46066,3230.28062,3383.27624,3295.75912,2571.80296
0.43969,0.28555,4.34377,0.2922,2574.42368
0.46591,0.0201,1.09224,0.08927,0.51371
0.44668,0.05309,0.24443,0.11387,0.15627
0.47203,0.05954,0.30707,0.11874,0.21136
0.44755,0.07565,0.31221,0.12087,0.22592
0.45017,0.07224,0.3587,0.11493,0.21864
0.45629,0.08457,0.3861,0.1162,0.20772
0.44318,0.09215,0.43284,0.11472,0.19655
0.45455,0.09348,0.48813,0.11302,0.18491
0.43357,0.08874,0.50673,0.1109,0.17763
0.44843,0.08457,0.45168,0.10835,0.1735
0.42483,0.08324,0.40201,0.10348,0.16113
0.4493,0.07983,0.37999,0.1003,0.15239
0.43794,0.07926,0.30927,0.09733,0.14147
