Column_1,Column_2,Column_3,Column_4,Column_5
0.51224,0.04721,0.40029,0.03287,0.04683
0.52622,0.04626,0.39344,0.03181,0.04659
0.51311,0.04513,0.39393,0.03117,0.04659
0.51748,0.04437,0.39393,0.03032,0.04708
0.51923,0.0438,0.3932,0.03032,0.04708
0.51748,0.04342,0.38757,0.02926,0.04635
0.51661,0.04342,0.38341,0.02884,0.04586
0.5035,0.04323,0.3724,0.02884,0.04465
0.5,0.04342,0.37264,0.02778,0.04441
0.50437,0.04323,0.36677,0.02714,0.04513
0.50175,0.04342,0.35894,0.02714,0.04538
0.50175,0.04171,0.35772,0.02608,0.04562
0.49563,0.03887,0.35429,0.02587,0.04562
0.50087,0.0383,1.01541,0.02608,0.04586
0.49825,0.03868,2.5356,0.02545,0.04562
0.48864,3322.71521,3197.19843,3175.23325,0.04586
0.48864,3289.43876,3669.54979,3268.7447,3194.66149
0.48951,3288.2063,3639.33203,3282.25191,3231.35161
0.48689,3302.99583,3628.19917,3289.52502,3239.21378
0.48601,3332.5749,3637.74162,3289.52502,3250.57025
0.49301,3342.43458,3663.18816,3294.7201,3264.54744
0.4799,3352.29427,3701.35796,3301.99321,3267.16816
0.4799,3360.9215,3696.58674,3311.34436,3275.90391
0.48689,3378.17596,3701.35796,3311.34436,3286.3868
0.47552,3391.73303,3709.31001,3314.46141,3293.37539
0.46678,3408.98749,3690.2251,3315.50042,3298.61684
0.47465,3418.84717,3696.58674,3326.9296,3302.11114
0.4764,3426.24194,3712.49082,3335.24173,3305.60544
0.46591,3436.10163,3731.57573,3341.47583,3311.72046
0.46591,3441.03148,3739.52777,3351.86599,3319.58263
0.46766,3445.96132,3742.70859,3358.10008,3329.19194
0.47115,3450.89116,3729.98532,3363.29517,3337.05411
0.46678,3459.51839,3744.299,3364.33418,3342.29556
0.45979,3468.14562,3771.33594,3366.41221,3344.91628
0.45892,3473.07546,3776.10717,3371.60729,3351.0313
0.45717,3478.00531,3761.79349,3381.99746,3356.27275
0.45717,0.00322,2.36922,0.07549,3361.5142
0.45105,0.04361,0.36335,0.12299,0.23999
0.45192,0.0438,0.18204,0.1321,0.25528
0.45542,0.05366,0.39197,0.13825,0.248
0.45192,0.0675,0.3171,0.14292,0.22737
0.45455,0.05802,0.52704,0.13486,0.21839
0.45367,0.05252,0.69464,0.13083,0.2065
0.44231,0.05119,0.59506,0.12913,0.19073
0.4458,0.06447,0.54832,0.12659,0.1769
0.43881,0.06143,0.54123,0.12044,0.16282
0.44406,0.06314,0.57353,0.1145,0.15627
0.43969,0.06333,0.53046,0.10984,0.14899
0.42308,0.06238,0.39149,0.10433,0.14293
0.42657,0.05916,0.37583,0.09881,0.14123
