Column_1,Column_2,Column_3,Column_4,Column_5
0.11381,0.01507,0.00745,0.14436,0.07679
0.11268,0.01517,0.00745,0.14232,0.07566
0.1124,0.01528,0.00755,0.14144,0.07424
0.1124,0.01497,0.00735,0.14027,0.07311
0.11127,0.01487,0.00735,0.1394,0.07169
0.11014,0.01467,0.00735,0.13969,0.07141
0.10901,0.01456,0.00745,0.13882,0.07112
0.10816,0.01426,0.00735,0.13707,0.07027
0.10703,0.01416,0.00735,0.1359,0.06971
0.10647,0.01416,0.00724,0.13473,0.06942
0.10477,0.01375,0.00714,0.13415,0.06886
0.10477,0.01385,0.00724,0.13328,0.06801
0.10449,0.01365,0.00735,0.13269,0.06801
0.10393,0.01365,0.00724,0.13123,0.06829
0.24795,0.01355,0.00745,0.13036,0.35591
2651.79328,0.01334,0.00735,3397.37533,3225.27628
2622.14064,0.01334,0.00735,3329.13386,3139.983
2603.50184,0.01324,0.00745,3236.74541,3098.32814
2580.62694,0.01334,0.00745,3177.95276,3075.51714
2563.68258,0.01324,0.00755,3173.75328,3081.46784
2559.44648,0.01293,0.00745,3179.00262,3083.4514
2555.21039,0.01293,0.00735,3181.10236,3088.41031
2553.51596,0.01273,0.00745,3172.70341,3097.33636
2552.66874,0.01263,0.00745,3168.50394,3110.22953
2554.36317,0.01253,0.00755,3160.10499,3123.1227
2556.05761,0.01242,0.00745,3155.90551,3122.13092
2563.68258,0.01232,0.00745,3151.70604,3125.10626
2570.46032,0.01232,0.00766,3163.25459,3127.08983
2573.8492,0.01222,0.00745,3168.50394,3125.10626
2579.77972,0.01222,0.00745,3173.75328,3127.08983
2582.32138,0.01212,0.00766,3183.2021,3125.10626
2577.23807,0.01212,0.00745,3189.50131,3126.09804
2583.1686,0.01212,0.00735,3193.70079,3127.08983
2582.32138,0.01212,0.00735,3193.70079,3126.09804
2589.94634,0.01212,0.00724,3195.80052,3129.07339
2588.25191,0.01202,0.00714,3195.80052,3137.00765
0.3516,0.01202,0.00714,0.32604,0.58147
0.12369,0.01212,0.00714,0.13969,0.12213
0.15222,0.01202,0.00704,0.18373,0.12865
0.15419,0.01232,0.00683,0.19014,0.14565
0.15815,0.01222,0.00714,0.19364,0.15302
0.1621,0.01222,0.00704,0.19627,0.15557
0.15702,0.01242,0.00714,0.21581,0.15528
0.16041,0.01242,0.00714,0.21843,0.15812
0.16012,0.01242,0.00704,0.22222,0.15642
0.1621,0.01253,0.00693,0.22368,0.15387
0.16549,0.01242,0.00693,0.21843,0.15132
0.16323,0.01232,0.00704,0.21697,0.15273
0.15843,0.01222,0.00704,0.21289,0.15047
0.15504,0.01232,0.00693,0.20589,0.1465
