Column_1,Column_2,Column_3,Column_4,Column_5
0.13527,0.0276,0.00931,0.11694,0.07481
0.13414,0.0276,0.00931,0.11578,0.07481
0.1333,0.0276,0.00931,0.11519,0.07368
0.13301,0.0276,0.00931,0.11461,0.07254
0.13132,0.0276,0.00921,0.11374,0.07198
0.13019,0.0276,0.00921,0.1114,0.07056
0.12849,0.0276,0.00921,0.11024,0.07027
0.12737,0.0276,0.00931,0.10965,0.06942
0.12708,0.0276,0.00942,0.1079,0.06886
0.12708,0.0276,0.00942,0.10819,0.06801
0.12595,0.0276,0.00931,0.10586,0.06716
0.12482,0.0276,0.00942,0.10557,0.06687
0.12454,0.0276,0.00931,0.10411,0.06602
0.12398,0.0276,0.00921,0.10382,0.06631
0.12369,0.0276,0.00931,0.10324,0.07509
2711.09856,0.0276,0.00942,2251.9685,2548.8807
2711.09856,0.02862,0.00942,3479.26509,2794.84273
2676.36261,0.0276,0.00931,3470.86614,2776.99065
2656.02937,0.0276,0.00931,3436.22047,2712.52479
2649.25162,0.0276,0.00942,3418.3727,2720.45905
2653.48772,0.0276,0.00952,3398.4252,2726.40975
2656.02937,0.0276,0.00942,3396.32546,2733.35222
2654.33493,0.0276,0.00952,3396.32546,2726.40975
2653.48772,0.0276,0.00952,3397.37533,2737.31935
2652.6405,0.0276,0.00931,3388.97638,2744.26183
2649.25162,0.0276,0.00942,3396.32546,2747.23718
2643.3211,0.0276,0.00931,3398.4252,2732.36044
2644.16831,0.0276,0.00921,3397.37533,2722.44262
2640.77944,0.0276,0.00931,3393.17585,2731.36866
2642.47388,0.0276,0.00952,3391.07612,2755.17144
2643.3211,0.02862,0.00931,3393.17585,2766.08104
2647.55719,0.02862,0.00921,3388.97638,2775.99887
2654.33493,0.02862,0.00921,3387.92651,2780.95778
2657.72381,0.02862,0.00911,3397.37533,2775.00708
2656.87659,0.0276,0.00911,3406.82415,2774.0153
2619.59898,0.02862,0.00921,3412.07349,2764.09748
0.17876,0.02862,0.00921,0.13182,0.1669
0.19204,0.02862,0.00921,0.14669,0.1193
0.18667,0.02862,0.00931,0.17148,0.13857
0.17086,0.02862,0.00942,0.17702,0.15869
0.17424,0.02862,0.00931,0.19189,0.16124
0.17283,0.02862,0.00921,0.1951,0.1652
0.17114,0.02862,0.00931,0.20297,0.172
0.17283,0.02862,0.00942,0.19977,0.16832
0.17594,0.02862,0.00911,0.19918,0.1652
0.17848,0.02862,0.00921,0.19773,0.16209
0.18243,0.02862,0.00921,0.1916,0.15727
0.18159,0.02862,0.00921,0.19043,0.15727
0.17905,0.02862,0.00931,0.19277,0.15217
0.1782,0.02862,0.00942,0.18839,0.1448
