Column_1,Column_2,Column_3,Column_4,Column_5
0.13273,0.03065,0.01014,0.11782,0.06914
0.13245,0.03065,0.01014,0.11811,0.06857
0.13188,0.03065,0.01004,0.11607,0.06801
0.13019,0.03065,0.01004,0.11549,0.06772
0.12906,0.03065,0.01014,0.11694,0.06631
0.12821,0.03065,0.01025,0.11403,0.06432
0.12737,0.03065,0.01014,0.11461,0.06404
0.12708,0.03065,0.01004,0.11199,0.06376
0.12624,0.03065,0.01014,0.11082,0.06319
0.12624,0.03065,0.01025,0.10965,0.06319
0.12567,0.03065,0.01014,0.10849,0.06206
0.12426,0.03065,0.01004,0.10761,0.06036
0.12341,0.03065,0.00993,0.10732,0.05951
0.12285,0.03065,0.01004,0.10645,0.05866
0.31291,0.03065,0.01014,0.10586,0.28025
2603.50184,0.03065,0.01035,3296.58793,2885.09493
2511.15504,0.03065,0.01025,3229.39633,2816.66194
2473.87744,0.03065,0.01025,3160.10499,2774.0153
2445.07201,0.03065,0.01045,3129.65879,2738.31114
2431.51652,0.03065,0.01045,3103.41207,2717.48371
2432.36374,0.03065,0.01025,3083.46457,2708.55767
2428.12765,0.03065,0.01035,3076.11549,2691.69736
2422.19712,0.03065,0.01045,3065.6168,2695.66449
2417.96103,0.03065,0.01045,3066.66667,2696.65628
2417.96103,0.03065,0.01045,3072.96588,2694.67271
2418.80825,0.03065,0.01025,3048.8189,2691.69736
2416.26659,0.03065,0.01014,3037.27034,2692.68915
2415.41937,0.03065,0.01025,3044.61942,2691.69736
2418.80825,0.03065,0.01025,3050.91864,2684.75489
2427.28043,0.03065,0.01014,3057.21785,2691.69736
2423.04434,0.03065,0.01014,3056.16798,2694.67271
2419.65546,0.03065,0.01014,3058.26772,2695.66449
2425.58599,0.03065,0.01014,3056.16798,2693.68093
2427.28043,0.03065,0.01004,3049.86877,2694.67271
2428.97487,0.03065,0.01025,3044.61942,2695.66449
2428.12765,0.03065,0.01035,3003.67454,2696.65628
0.28438,0.03065,0.01045,0.12773,0.61547
0.15448,0.03065,0.01056,0.13007,0.09719
0.16125,0.03065,0.01056,0.15165,0.13913
0.16549,0.03065,0.01045,0.17031,0.14678
0.15363,0.03065,0.01035,0.1709,0.17795
0.1477,0.03065,0.01035,0.17265,0.17059
0.14713,0.03065,0.01045,0.18081,0.17087
0.14855,0.03065,0.01035,0.17848,0.17937
0.14996,0.03065,0.01035,0.17673,0.17399
0.15363,0.03065,0.01035,0.1811,0.16379
0.15306,0.03065,0.01035,0.18023,0.15925
0.15391,0.03065,0.01035,0.17731,0.15387
0.15674,0.03065,0.01035,0.17381,0.15047
0.15674,0.03065,0.01025,0.16623,0.14282
