Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7
1.218e-06,1.593e-06,1.014e-06,5.337e-07,5.8e-07,1.0496960938080199e-06,1.281870139392819e-06
1.205e-06,1.577e-06,1.05e-06,5.599e-07,6.066e-07,3.4759675213921712e-06,3.102168245110312e-06
1.173e-06,1.545e-06,1.074e-06,5.71e-07,6.139e-07,3.116621856755847e-06,2.695332588333749e-06
1.183e-06,1.516e-06,1.067e-06,5.662e-07,6.2e-07,6.866807279222472e-07,8.432502932332939e-07
1.193e-06,1.498e-06,1.06e-06,5.494e-07,6.277e-07,3.869384426763739e-06,1.254838381589514e-06
1.176e-06,1.49e-06,1.058e-06,5.46e-07,6.107e-07,1.1277379960117507e-06,1.5239327060319882e-06
1.183e-06,1.475e-06,1.072e-06,5.445e-07,6.007e-07,2.237817697182985e-06,3.850357488419061e-06
1.191e-06,1.481e-06,1.086e-06,5.664e-07,5.984e-07,1.8346747225074538e-06,1.1559864183618534e-06
1.198e-06,1.489e-06,1.083e-06,5.711e-07,6.072e-07,1.1138849033826029e-06,4.1850809314182235e-07
1.213e-06,1.481e-06,1.092e-06,5.852e-07,6.003e-07,5.241427819354043e-07,1.8266933939074e-06
1.216e-06,1.479e-06,1.095e-06,5.933e-07,5.993e-07,1.8931821663274694e-07,3.3934450537156375e-08
1.207e-06,1.479e-06,1.082e-06,6.306e-07,5.976e-07,3.893655777799276e-06,1.5346690071402386e-06
1.189e-06,1.489e-06,1.094e-06,6.305e-07,6.006e-07,7.675764837825678e-07,3.5584632528327706e-06
1.215e-06,1.491e-06,1.111e-06,6.259e-07,6.052e-07,3.962614721682326e-06,3.8535244971260324e-06
1.203e-06,1.487e-06,1.121e-06,6.208e-07,5.973e-07,3.21472415935303e-06,3.492603983447393e-06
1.205e-06,1.483e-06,1.099e-06,6.339e-07,5.871e-07,3.1720340404558288e-06,2.7117599120751207e-06
1.2e-06,1.481e-06,1.089e-06,6.532e-07,5.906e-07,8.227002204866038e-07,1.5588044181487442e-06
1.184e-06,1.483e-06,1.097e-06,6.942e-07,5.909e-07,2.7813960118574687e-07,5.135970940323196e-07
2.129e-06,1.497e-06,1.098e-06,6.762e-07,6e-07,1.1281798116309885e-06,3.793628935059488e-06
1.356e-05,1.486e-06,1.099e-06,6.888e-07,6.04e-07,1.668469374251622e-06,5.710653855599861e-07
0.000217,1.486e-06,1.082e-06,6.738e-07,6.071e-07,2.349139843759016e-06,1.912986433321662e-06
0.0004438,1.488e-06,1.094e-06,6.639e-07,6.021e-07,1.828106689505549e-06,1.0215658057667082e-06
0.0004457,1.489e-06,1.104e-06,6.626e-07,6.008e-07,6.030934901959433e-07,2.9769795481993136e-06
0.0004455,1.485e-06,1.095e-06,6.747e-07,6.007e-07,2.730312793212578e-06,2.2951749798781454e-06
0.0004454,9.187e-06,1.091e-06,6.639e-07,5.877e-07,1.024136687291938e-06,1.0879571677124544e-06
0.0002612,4.053e-05,1.102e-06,6.834e-07,5.847e-07,2.149610197598548e-07,3.690728187274385e-06
1.14e-05,0.0004476,1.111e-06,6.755e-07,5.815e-07,7.502592303865301e-07,3.0264650824301766e-06
5.354e-07,0.0004763,1.131e-06,6.829e-07,5.877e-07,1.5598042799329632e-06,2.1187894042689144e-06
3.273e-07,0.0004717,1.127e-06,6.837e-07,5.886e-07,1.3615381460966218e-06,8.515639439123608e-07
2.674e-07,0.0004657,1.109e-06,6.924e-07,5.874e-07,1.532888216713073e-06,2.70646933635352e-06
6.385e-07,0.0004434,1.126e-06,6.859e-07,5.911e-07,1.0603147593484263e-06,3.97331985566697e-06
9.614e-07,3.92e-05,1.079e-05,6.814e-07,5.989e-07,3.51141381214775e-07,2.9007374468423854e-06
2.779e-06,1.08e-06,6.683e-05,6.686e-07,5.991e-07,1.026803774637087e-06,3.707425452777284e-06
3.607e-06,3.435e-07,0.0004722,6.692e-07,6.005e-07,3.4758402758662978e-06,2.4356081216806826e-06
3.264e-06,2.8e-07,0.0004864,6.612e-07,6.059e-07,4.566773546351732e-07,2.4498429681508077e-06
4.971e-06,3.049e-07,0.0004822,6.434e-07,6.073e-07,3.9016652234727714e-06,1.1924174559006405e-06
4.688e-06,4.73e-07,0.0004785,6.461e-07,6.058e-07,3.3272651311232515e-06,2.8795050526173225e-06
5.087e-06,1.035e-06,0.0004488,6.479e-07,6.051e-07,1.6149655415024718e-06,3.572006549161152e-06
1.033e-06,2.282e-06,2.709e-05,6.451e-07,5.998e-07,3.4387912162213677e-06,2.1393097275571023e-06
8.855e-07,3.064e-06,3.497e-07,6.478e-07,6.045e-07,8.527779342606391e-07,6.739802778870687e-07
9.394e-07,5.235e-06,2.136e-07,6.449e-06,6.035e-07,2.421687802115649e-06,2.667861341720694e-06
1.199e-06,3.884e-06,1.912e-07,1.875e-05,6.011e-07,1.6712773158441604e-06,2.387456170859245e-06
1.118e-06,4.274e-06,1.78e-07,0.00041,6.007e-07,2.5030808916315855e-06,1.8188020490936863e-06
1.053e-06,1.761e-06,1.739e-07,0.0004655,6.009e-07,3.2592470344538197e-06,2.277600623377365e-06
1.062e-06,1.687e-06,1.699e-07,0.0004641,5.97e-07,8.64556414036457e-07,3.400389672842804e-06
1.103e-06,1.794e-06,5.051e-07,0.0004624,2.485e-06,2.2285694858098968e-06,2.14865198722939e-06
1.135e-06,1.55e-06,3.124e-06,0.0004459,1.103e-05,2.1029280101810554e-06,3.410653207648599e-06
1.17e-06,1.417e-06,4.736e-06,4.758e-05,0.0002437,3.0370299782739965e-06,2.49542885669245e-06
1.192e-06,1.35e-06,6.691e-06,1.398e-06,0.0004173,3.5397919566390178e-06,1.5025789793367408e-06
1.199e-06,1.428e-06,3.303e-06,4.263e-07,0.0004221,3.8468334813349515e-06,1.4701236104531986e-06
1.205e-06,1.382e-06,1.225e-06,3.098e-07,0.0004262,3.3362961183015067e-06,2.403971339417757e-06
1.22e-06,1.401e-06,1.17e-06,3.062e-07,0.0004247,1.5984434832998436e-06,9.765640254887623e-07
1.212e-06,1.42e-06,1.32e-06,4.331e-07,0.0001649,1.9052448753755912e-06,1.5527079243652517e-06
1.219e-06,1.433e-06,1.286e-06,1.464e-06,5.569e-06,1.4345013432849697e-06,1.6289663749948353e-06
1.219e-06,1.436e-06,9.027e-07,1.793e-06,6.102e-07,4.1385449624432355e-07,1.3868116939073647e-06
1.203e-06,1.412e-06,7.693e-07,3.379e-06,5.13e-07,5.569233535944118e-07,1.6951704274938332e-06
1.197e-06,1.08e-06,9.692e-07,6.105e-06,3.704e-07,4.5010303477549083e-07,1.306047005650699e-07
1.181e-06,1.119e-06,1.095e-06,5.402e-06,2.22e-07,2.7760275308193983e-07,4.4402849595529623e-07
1.177e-06,1.202e-06,1.114e-06,5.896e-06,2.171e-07,9.5711625227608e-07,3.947301349075198e-06
1.175e-06,1.202e-06,1.099e-06,2.244e-06,2.581e-07,1.4485338014426528e-07,2.436446139568051e-06
1.177e-06,1.172e-06,1.073e-06,1.176e-06,1.448e-06,5.383562119969545e-07,3.3737680736984336e-06
1.173e-06,1.185e-06,1.043e-06,7.83e-07,2.493e-06,2.1013257880651297e-06,3.028828358151762e-06
1.177e-06,1.134e-06,9.941e-07,8.767e-07,3.088e-06,2.7134223598456324e-06,3.084674015556618e-06
1.178e-06,1.08e-06,9.606e-07,8.049e-07,3.272e-06,2.2551945263736117e-06,1.2656326424512518e-06
1.173e-06,1.076e-06,9.252e-07,7.249e-07,1.327e-06,2.672786189789633e-06,1.6547101631503027e-06
1.173e-06,1.141e-06,7.696e-07,6.479e-07,6.705e-07,1.3283829015988315e-06,1.7434892197956143e-06
1.173e-06,1.153e-06,7.532e-07,5.52e-07,5.337e-07,5.397719266261962e-07,2.91932818378881e-06
1.18e-06,1.18e-06,7.431e-07,4.855e-07,4.359e-07,3.0021024387166455e-06,1.798178505188035e-06
