Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7
3.0551809356384375e-06,9.997e-07,1.29072e-06,8.121e-07,1.278e-06,1.83093e-06,1.6307595540699683e-06
2.98132804999435e-06,9.976e-07,1.34742e-06,8.068e-07,1.296e-06,1.86289e-06,6.230901252700089e-07
1.0398557350628977e-06,1.032e-06,1.42371e-06,8.185e-07,1.302e-06,1.86701e-06,2.3149991775100148e-06
1.3444151169120366e-06,1.033e-06,1.37216e-06,8.218e-07,1.287e-06,1.85155e-06,3.953939243677889e-06
9.814141055990019e-07,1.001e-06,1.35155e-06,8.257e-07,1.274e-06,1.85876e-06,1.1471323217864597e-06
3.924759545349965e-07,1.025e-06,1.28247e-06,8.283e-07,1.283e-06,1.85773e-06,6.254878450453916e-07
3.964919540561151e-07,1.002e-06,1.30515e-06,8.267e-07,1.257e-06,1.84433e-06,1.8381617665999274e-06
8.400920836885062e-07,1.006e-06,1.44124e-06,8.283e-07,1.233e-06,1.80928e-06,8.769263349648132e-07
3.0627713030686706e-06,1.016e-06,1.38763e-06,8.321e-07,1.201e-06,1.79072e-06,3.2476614328716046e-06
6.51564503384634e-08,9.983e-07,1.41443e-06,8.247e-07,1.178e-06,1.78144e-06,3.2620490951348135e-06
1.0848323161057674e-06,1.006e-06,1.29278e-06,8.331e-07,1.194e-06,1.79381e-06,2.1981597275011254e-07
2.6022480174615883e-06,1.021e-06,1.40619e-06,8.366e-07,1.172e-06,1.78763e-06,2.5941720599468537e-06
1.9447712023121714e-06,1.012e-06,1.42165e-06,8.424e-07,1.194e-06,1.78247e-06,2.4264584874988414e-07
3.6983763921425895e-06,1.018e-06,1.38144e-06,8.384e-07,1.169e-06,1.76082e-06,2.035234061741477e-06
1.4935825062093711e-06,1.032e-06,1.44536e-06,8.359e-07,1.189e-06,1.76082e-06,1.7703303707586206e-06
2.3332015801474195e-06,1.018e-06,1.31856e-06,8.309e-07,1.205e-06,1.76701e-06,3.65520552811146e-06
2.068776709627441e-06,1.025e-06,1.35876e-06,8.336e-07,1.215e-06,1.77113e-06,1.7432752278348487e-06
5.581764990507665e-07,1.018e-06,1.40928e-06,8.468e-07,1.184e-06,1.76186e-06,2.950257529718713e-06
3.7331208804840194e-06,6.487e-06,1.48557e-06,8.527e-07,1.181e-06,1.78557e-06,7.275304771782665e-08
3.4667573533137395e-06,1.832e-05,1.36907e-06,8.565e-07,1.186e-06,1.76701e-06,3.1920962804893826e-06
3.504367430260078e-06,0.0003984,1.65773e-06,8.573e-07,1.227e-06,1.76289e-06,2.2270289000431058e-06
3.0176735042426156e-06,0.0004614,1.59278e-05,8.657e-07,1.198e-06,1.76907e-06,2.278789501397996e-06
1.436875708880395e-06,0.000458,0.000179794,8.705e-07,1.173e-06,1.76598e-06,2.8532413524131244e-06
3.1939134609249263e-06,0.0004556,0.000486392,8.741e-07,1.193e-06,1.75567e-06,1.2400708379783033e-06
