Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7
9.85483871734952e-07,8.713e-07,1.76598e-06,9.839e-07,1.666e-06,1.24845e-06,1.163104732804974e-06
1.4709785440791608e-06,8.711e-07,1.77216e-06,1.027e-06,1.614e-06,1.28969e-06,2.4862579883884466e-06
3.2407465933132113e-06,8.871e-07,1.78351e-06,1.088e-06,1.659e-06,1.35361e-06,3.8650286266191156e-06
3.5421622592956574e-06,8.963e-07,1.7866e-06,1.138e-06,1.686e-06,1.34536e-06,2.9178480545150717e-06
3.047295038859198e-06,9.334e-07,1.78557e-06,1.15e-06,1.656e-06,1.31134e-06,1.1300646157849211e-06
2.2625500211870126e-06,8.976e-07,1.78866e-06,1.145e-06,1.693e-06,1.26701e-06,2.8691193692971142e-06
3.509769640136773e-06,8.535e-07,1.78351e-06,1.148e-06,1.684e-06,1.25567e-06,1.978981031577882e-06
3.2874051030546773e-06,8.723e-07,1.79588e-06,1.149e-06,1.702e-06,1.26804e-06,2.1520928698398645e-06
2.711514854829785e-06,8.76e-07,1.80928e-06,1.152e-06,1.686e-06,1.2701e-06,3.825253464235216e-06
1.3822131217398955e-06,8.61e-07,1.80825e-06,1.144e-06,1.654e-06,1.26495e-06,2.400088562214017e-06
3.4583655816215174e-06,8.223e-07,1.80412e-06,1.129e-06,1.643e-06,1.29381e-06,3.9511967455116595e-06
7.296518841586326e-07,8.016e-07,1.80309e-06,1.138e-06,1.71e-06,1.31753e-06,1.0178104833981134e-06
2.5938100282373683e-06,7.819e-07,1.8134e-06,1.149e-06,1.692e-06,1.31031e-06,3.1219857953262523e-06
3.135590540437692e-06,7.884e-07,1.80722e-06,1.143e-06,1.696e-06,1.34227e-06,3.877852536188081e-06
3.330148494936047e-08,7.898e-07,1.80103e-06,1.152e-06,1.717e-06,1.35155e-06,1.6645448265905663e-06
4.118551292037287e-07,7.831e-07,1.81031e-06,1.131e-06,1.692e-06,1.33918e-06,3.3912123101530214e-06
3.862700268763272e-06,7.706e-07,1.81134e-06,1.121e-06,1.76e-06,1.39175e-06,7.030145384607746e-07
2.370264529142136e-06,7.576e-07,1.80722e-06,1.116e-06,1.802e-06,1.45773e-06,3.0760885253496894e-06
7.177319936609581e-07,1.299e-06,1.80619e-06,1.125e-06,1.813e-06,1.48247e-06,3.0607288508126803e-06
2.987732156423168e-06,1.459e-05,1.80619e-06,1.144e-06,1.788e-06,1.49588e-06,2.9641213724702186e-06
3.2822870858786395e-06,0.0001968,1.81134e-06,1.137e-06,1.773e-06,1.5299e-06,1.7591396023109955e-06
4.8052687088598e-07,0.0004564,9.3e-06,1.138e-06,1.766e-06,1.52577e-06,2.390520579537938e-06
1.81612238223284e-06,0.0004582,3.12577e-05,1.142e-06,1.802e-06,1.52268e-06,2.614261409238687e-06
3.121774321496324e-06,0.0004542,0.000446598,1.154e-06,1.793e-06,1.53402e-06,8.149741025492365e-07
2.9422902278945735e-06,0.0004516,0.000487216,1.142e-06,1.822e-06,1.55361e-06,1.3716539209691313e-07
4.465243884635956e-07,0.0002556,0.000485979,1.138e-06,1.83e-06,1.53711e-06,6.145149287344735e-07
1.783079508701228e-06,1.143e-05,0.000481546,1.141e-06,1.844e-06,1.51753e-06,8.632862341039704e-07
3.3755102748679287e-06,4.239e-07,0.000461856,1.138e-06,1.881e-06,1.49897e-06,3.4398342999336028e-06
3.1336471326835368e-06,4.212e-07,4.09278e-05,1.375e-06,1.84e-06,1.51856e-06,3.921779735471815e-06
3.3362971564199225e-06,2.454e-07,4.99485e-07,1.485e-05,1.799e-06,1.52165e-06,1.4749163830894383e-06
3.0245489465945285e-06,2.808e-07,2.78351e-07,0.000191,1.807e-06,1.49588e-06,1.7805532523004074e-06
3.757409550421986e-07,2.157e-06,2.13918e-07,0.0004706,1.824e-06,1.49381e-06,3.1735125545605683e-06
2.0592476384994385e-06,2.77e-06,1.91753e-07,0.0004685,1.852e-06,1.47938e-06,1.249690463516429e-06
3.412855570128078e-06,3.679e-06,1.84948e-07,0.0004662,3.056e-06,1.46804e-06,3.267966601157837e-06
3.630705169633008e-06,3.873e-06,1.78763e-07,0.000463,1.709e-05,1.46186e-06,3.0234658399664614e-06
2.6492245010446173e-06,4.361e-06,6.47629e-07,0.0002798,0.0003078,1.45567e-06,1.4053677903488522e-06
3.486127907313415e-06,4.946e-06,2.08557e-06,1.155e-05,0.0004903,1.46598e-06,9.632390907631585e-07
3.128949940387619e-06,4.347e-06,2.91443e-06,3.985e-07,0.0004856,1.45361e-06,1.616093525987817e-06
2.8864070029451865e-06,1.791e-06,3.60309e-06,3.477e-07,0.0004818,1.4433e-06,3.6579110887850616e-06
7.414043983896201e-07,1.481e-06,4.01856e-06,2.546e-07,0.0004788,1.43814e-06,2.8996235878311785e-06
2.6899962149544313e-06,1.114e-06,1.63505e-06,2.128e-07,0.0002372,7.33814e-06,2.549538484341736e-06
1.4847815147989554e-06,9.498e-07,6.01546e-07,1.414e-06,5.198e-06,2.07835e-05,1.5713989166822362e-07
7.53819552298832e-07,6.736e-07,1.36186e-06,1.34e-06,2.537e-07,0.000401443,2.8822848247081e-06
4.6786368325178835e-07,5.773e-07,1.5866e-06,1.997e-06,2.037e-07,0.000454124,2.816304369944629e-06
1.7965718457217353e-06,6.781e-07,1.57835e-06,4.843e-06,1.836e-07,0.000459072,3.0425285290831017e-06
1.8555913098130737e-06,7.435e-07,1.60103e-06,5.117e-06,1.744e-07,0.000460928,3.8036558295242743e-06
3.1388403302566462e-06,7.743e-07,1.68557e-06,3.887e-06,1.705e-07,0.000305567,1.5372049546358018e-06
8.200345368195094e-07,8.016e-07,1.74124e-06,4.521e-06,1.695e-07,1.16598e-05,6.352978690614379e-07
1.045710501421504e-06,9.096e-07,1.69794e-06,1.201e-06,1.475e-06,7.56392e-07,3.7159784855203055e-06
3.80853299956302e-06,8.929e-07,1.66392e-06,9.945e-07,4.329e-06,5.32165e-07,1.679552481634375e-06
3.9923020659153384e-07,8.712e-07,1.65876e-06,6.404e-07,3.555e-06,4.07216e-07,1.7610275748910634e-06
3.5829759389009233e-06,8.891e-07,1.66392e-06,1.391e-06,3.424e-06,3.31649e-07,3.33228331974666e-06
8.887351849407041e-07,8.779e-07,1.61443e-06,1.491e-06,1.171e-06,1.09588e-06,1.2564853123796235e-06
1.8464599941144362e-06,8.848e-07,1.57629e-06,1.408e-06,9.309e-07,1.85464e-06,3.655647267543636e-06
4.4818013878174185e-07,8.934e-07,1.54639e-06,1.379e-06,1.483e-06,3.01753e-06,2.071680335751049e-06
1.62522180642986e-06,8.813e-07,1.47526e-06,1.117e-06,1.353e-06,2.6134e-06,3.3702271584752393e-06
2.397756116954923e-07,8.709e-07,1.47216e-06,9.377e-07,1.257e-06,2.90206e-06,2.3922986916355788e-06
9.495313377815368e-07,9.409e-07,1.48041e-06,8.92e-07,1.289e-06,3.74227e-06,3.458704954237255e-06
3.942210856328144e-06,8.991e-07,1.48763e-06,8.666e-07,1.26e-06,2.04124e-06,3.7750369281533824e-06
